row_id,column,issue_type,details
r00211,Email,category_typo,'TMCCARTHY_DENNIS31@test.neo.com' -> 'TMCCCRTHY_DENNIS31@test.neo.com'
r00221,Email,category_typo,'TLM482632521@rand.aol.com' -> 'TLMC82632521@rand.aol.com'
r00227,Email,category_typo,'TBELLIVEAUF60@synth.jumo.com' -> 'TBELCIVEAUF60@synth.jumo.com'
r00239,Email,category_typo,'TMZ642442@test.iCloud.com' -> 'TMZC42442@test.iCloud.com'
r00251,Email,category_typo,'TFL41879358@rand.zoho.com' -> 'TFLC1879358@rand.zoho.com'
r00292,Email,category_typo,'TMM04000441@fake.proton.com' -> 'TMM0C000441@fake.proton.com'
r00322,Email,category_typo,'TDA54067@synth.yahoo.com' -> 'TDAC4067@synth.yahoo.com'
r00334,Email,category_typo,'TLH3521502406@fake.zoho.com' -> 'TLH3C21502406@fake.zoho.com'
r00367,Email,category_typo,'TTE90760@test.hotmail.com' -> 'TTEC0760@test.hotmail.com'
r00381,Email,category_typo,'TBJ943243@rand.outlook.com' -> 'TBJC43243@rand.outlook.com'
r00392,Email,category_typo,'TBJ943243@rand.outlook.com' -> 'TBJC43243@rand.outlook.com'
r00412,Email,category_typo,'nan' -> 'Can'
r00419,Email,category_typo,'TLJ83833945@rand.proton.com' -> 'TLJ8C833945@rand.proton.com'
r00468,Email,category_typo,'TNESS_MARY65@synth.netZero.com' -> 'TNESC_MARY65@synth.netZero.com'
r00472,Email,category_typo,'False' -> 'Calse'
r00482,Email,category_typo,'TDA9874760110@fake.att.net' -> 'TDAC874760110@fake.att.net'
r00492,Email,category_typo,'nan' -> 'Can'
r00557,Email,category_typo,'nan' -> 'Can'
r00582,Email,category_typo,'TsuperiorSnipe1MORA@non.zoho.com' -> 'TsupCriorSnipe1MORA@non.zoho.com'
r00640,Email,category_typo,'TMCCARTHY_DENNIS31@test.neo.com' -> 'TMCCCRTHY_DENNIS31@test.neo.com'
r00673,Email,category_typo,'TLM6299224995@test.aol.com' -> 'TLMC299224995@test.aol.com'
r00679,Email,category_typo,'TGH3155882@fake.zoho.com' -> 'TGHC155882@fake.zoho.com'
r00719,Email,category_typo,'TSCHREIBER_JOANNE76@test.iCloud.com' -> 'TSCHRCIBER_JOANNE76@test.iCloud.com'
r00790,Email,category_typo,'TTE90760@test.hotmail.com' -> 'TTEC0760@test.hotmail.com'
r00804,Email,category_typo,'nan' -> 'Can'
r00824,Email,category_typo,'TLP70746719@test.gmail.com' -> 'TLPC0746719@test.gmail.com'
r00826,Email,category_typo,'TBJ943243@rand.outlook.com' -> 'TBJC43243@rand.outlook.com'
r00853,Email,category_typo,'nan' -> 'Can'
r00866,Email,category_typo,'TRF8044024@non.iCloud.com' -> 'TRFC044024@non.iCloud.com'
r00901,Email,category_typo,'TTJ3373@fake.live.com' -> 'TTJC373@fake.live.com'
r00907,Email,category_typo,'TTJ3373@fake.live.com' -> 'TTJC373@fake.live.com'
r00927,Email,category_typo,'TMD650359@synth.live.com' -> 'TMDC50359@synth.live.com'
r00933,Email,category_typo,'TDA9874760110@fake.att.net' -> 'TDAC874760110@fake.att.net'
r00965,Email,category_typo,'TSD3031@synth.comcast.net' -> 'TSDC031@synth.comcast.net'
r01095,Email,category_typo,'TMD650359@synth.live.com' -> 'TMDC50359@synth.live.com'
r01161,Email,category_typo,'TMM10865@non.gmail.com' -> 'TMMC0865@non.gmail.com'
r01167,Email,category_typo,'TDK0498922983@rand.neo.com' -> 'TDKC498922983@rand.neo.com'
r01227,Email,category_typo,'THE3659964@test.cogeco.ca' -> 'THEC659964@test.cogeco.ca'
r01240,Email,category_typo,'TSCHREIBER_JOANNE76@test.iCloud.com' -> 'TSCHRCIBER_JOANNE76@test.iCloud.com'
r01242,Email,category_typo,'TTE90760@test.hotmail.com' -> 'TTEC0760@test.hotmail.com'
r01245,Email,category_typo,'nan' -> 'Can'
r01266,Email,category_typo,'TdearWhiting1MOBR@test.hotmail.com' -> 'TdearChiting1MOBR@test.hotmail.com'
r01288,Email,category_typo,'TdearWhiting1MOBR@test.hotmail.com' -> 'TdearChiting1MOBR@test.hotmail.com'
r01302,Email,category_typo,'TNESS_MARY65@synth.netZero.com' -> 'TNESC_MARY65@synth.netZero.com'
r01323,Email,category_typo,'TBL977897549@rand.zoho.com' -> 'TBLC77897549@rand.zoho.com'
r01363,Email,category_typo,'TFB09596843@test.att.net' -> 'TFBC9596843@test.att.net'
r01365,Email,category_typo,'TBINSTEDJOHN@non.jumo.com' -> 'TBICSTEDJOHN@non.jumo.com'
r01392,Email,category_typo,'TLM482632521@rand.aol.com' -> 'TLMC82632521@rand.aol.com'
r01402,Email,category_typo,'TWS57428@synth.netZero.com' -> 'TWSC7428@synth.netZero.com'
r01406,Email,category_typo,'TBL41545953@non.jumo.com' -> 'TBLC1545953@non.jumo.com'
r01426,Email,category_typo,'TDA9874760110@fake.att.net' -> 'TDAC874760110@fake.att.net'
r01435,Email,category_typo,'nan' -> 'Can'
r01461,Email,category_typo,'TDK2713939520@synth.comcast.net' -> 'TDK2C13939520@synth.comcast.net'
r01475,Email,category_typo,'nan' -> 'Can'
r01481,Email,category_typo,'nan' -> 'Can'
r01528,Email,category_typo,'TDK0498922983@rand.neo.com' -> 'TDKC498922983@rand.neo.com'
r01529,Email,category_typo,'TLP70746719@test.gmail.com' -> 'TLPC0746719@test.gmail.com'
r01532,Email,category_typo,'TjoyfulClam4IMMA@test.aol.com' -> 'TjoyCulClam4IMMA@test.aol.com'
r01596,Email,category_typo,'TWS57428@synth.netZero.com' -> 'TWSC7428@synth.netZero.com'
r01597,Email,category_typo,'TBL047097848@non.hotmail.com' -> 'TBL0C7097848@non.hotmail.com'
r01640,Email,category_typo,'TDA9874760110@fake.att.net' -> 'TDAC874760110@fake.att.net'
r01642,Email,category_typo,'TLM482632521@rand.aol.com' -> 'TLMC82632521@rand.aol.com'
r01659,Email,category_typo,'nan' -> 'Can'
r01683,Email,category_typo,'TDK2713939520@synth.comcast.net' -> 'TDK2C13939520@synth.comcast.net'
r01704,Email,category_typo,'TLM6299224995@test.aol.com' -> 'TLMC299224995@test.aol.com'
r01706,Email,category_typo,'TMCCARTHY_DENNIS31@test.neo.com' -> 'TMCCCRTHY_DENNIS31@test.neo.com'
r01737,Email,category_typo,'TPATTYM65@fake.aol.com' -> 'TPACTYM65@fake.aol.com'
r01740,Email,category_typo,'TSC234442723@non.mail.com' -> 'TSCC34442723@non.mail.com'
r01751,Email,category_typo,'nan' -> 'Can'
r01762,Email,category_typo,'TBJ943243@rand.outlook.com' -> 'TBJC43243@rand.outlook.com'
r01774,Email,category_typo,'TGROSS_BEN69@test.netZero.com' -> 'TGROCS_BEN69@test.netZero.com'
r01781,Email,category_typo,'TML9421583@fake.iCloud.com' -> 'TMLC421583@fake.iCloud.com'
r01787,Email,category_typo,'TBL047097848@non.hotmail.com' -> 'TBL0C7097848@non.hotmail.com'
r01817,Email,category_typo,'TsuperiorSnipe1MORA@non.zoho.com' -> 'TsupCriorSnipe1MORA@non.zoho.com'
r01821,Email,category_typo,'nan' -> 'Can'
r01837,Email,category_typo,'TFL41879358@rand.zoho.com' -> 'TFLC1879358@rand.zoho.com'
r01903,Email,category_typo,'TBR8098@non.zoho.com' -> 'TBRC098@non.zoho.com'
r01917,Email,category_typo,'nan' -> 'Can'
r01923,Email,category_typo,'TLP70746719@test.gmail.com' -> 'TLPC0746719@test.gmail.com'
r01981,Email,category_typo,'TTJ3373@fake.live.com' -> 'TTJC373@fake.live.com'
r01986,Email,category_typo,'THE3659964@test.cogeco.ca' -> 'THEC659964@test.cogeco.ca'
r00023,ID,whitespace_noise,NBSP wrapped
r00040,ID,whitespace_noise,NBSP wrapped
r00049,ID,whitespace_noise,NBSP wrapped
r00058,ID,whitespace_noise,NBSP wrapped
r00097,ID,whitespace_noise,NBSP wrapped
r00115,ID,whitespace_noise,NBSP wrapped
r00133,ID,whitespace_noise,NBSP wrapped
r00168,ID,whitespace_noise,NBSP wrapped
r00169,ID,whitespace_noise,NBSP wrapped
r00224,ID,whitespace_noise,NBSP wrapped
r00303,ID,whitespace_noise,NBSP wrapped
r00305,ID,whitespace_noise,NBSP wrapped
r00458,ID,whitespace_noise,NBSP wrapped
r00462,ID,whitespace_noise,NBSP wrapped
r00509,ID,whitespace_noise,NBSP wrapped
r00593,ID,whitespace_noise,NBSP wrapped
r00732,ID,whitespace_noise,NBSP wrapped
r00762,ID,whitespace_noise,NBSP wrapped
r00766,ID,whitespace_noise,NBSP wrapped
r00850,ID,whitespace_noise,NBSP wrapped
r00859,ID,whitespace_noise,NBSP wrapped
r00898,ID,whitespace_noise,NBSP wrapped
r00943,ID,whitespace_noise,NBSP wrapped
r00946,ID,whitespace_noise,NBSP wrapped
r01009,ID,whitespace_noise,NBSP wrapped
r01123,ID,whitespace_noise,NBSP wrapped
r01361,ID,whitespace_noise,NBSP wrapped
r01426,ID,whitespace_noise,NBSP wrapped
r01518,ID,whitespace_noise,NBSP wrapped
r01566,ID,whitespace_noise,NBSP wrapped
r01622,ID,whitespace_noise,NBSP wrapped
r01625,ID,whitespace_noise,NBSP wrapped
r01641,ID,whitespace_noise,NBSP wrapped
r01654,ID,whitespace_noise,NBSP wrapped
r01721,ID,whitespace_noise,NBSP wrapped
r01769,ID,whitespace_noise,NBSP wrapped
r01940,ID,whitespace_noise,NBSP wrapped
r01954,ID,whitespace_noise,NBSP wrapped
r00023,SEX,whitespace_noise,NBSP wrapped
r00040,SEX,whitespace_noise,NBSP wrapped
r00049,SEX,whitespace_noise,NBSP wrapped
r00058,SEX,whitespace_noise,NBSP wrapped
r00097,SEX,whitespace_noise,NBSP wrapped
r00115,SEX,whitespace_noise,NBSP wrapped
r00133,SEX,whitespace_noise,NBSP wrapped
r00168,SEX,whitespace_noise,NBSP wrapped
r00169,SEX,whitespace_noise,NBSP wrapped
r00224,SEX,whitespace_noise,NBSP wrapped
r00303,SEX,whitespace_noise,NBSP wrapped
r00305,SEX,whitespace_noise,NBSP wrapped
r00458,SEX,whitespace_noise,NBSP wrapped
r00462,SEX,whitespace_noise,NBSP wrapped
r00509,SEX,whitespace_noise,NBSP wrapped
r00593,SEX,whitespace_noise,NBSP wrapped
r00732,SEX,whitespace_noise,NBSP wrapped
r00762,SEX,whitespace_noise,NBSP wrapped
r00766,SEX,whitespace_noise,NBSP wrapped
r00850,SEX,whitespace_noise,NBSP wrapped
r00859,SEX,whitespace_noise,NBSP wrapped
r00898,SEX,whitespace_noise,NBSP wrapped
r00943,SEX,whitespace_noise,NBSP wrapped
r00946,SEX,whitespace_noise,NBSP wrapped
r01009,SEX,whitespace_noise,NBSP wrapped
r01123,SEX,whitespace_noise,NBSP wrapped
r01361,SEX,whitespace_noise,NBSP wrapped
r01426,SEX,whitespace_noise,NBSP wrapped
r01518,SEX,whitespace_noise,NBSP wrapped
r01566,SEX,whitespace_noise,NBSP wrapped
r01622,SEX,whitespace_noise,NBSP wrapped
r01625,SEX,whitespace_noise,NBSP wrapped
r01641,SEX,whitespace_noise,NBSP wrapped
r01654,SEX,whitespace_noise,NBSP wrapped
r01721,SEX,whitespace_noise,NBSP wrapped
r01769,SEX,whitespace_noise,NBSP wrapped
r01940,SEX,whitespace_noise,NBSP wrapped
r01954,SEX,whitespace_noise,NBSP wrapped
r00023,CITY,whitespace_noise,NBSP wrapped
r00040,CITY,whitespace_noise,NBSP wrapped
r00049,CITY,whitespace_noise,NBSP wrapped
r00058,CITY,whitespace_noise,NBSP wrapped
r00097,CITY,whitespace_noise,NBSP wrapped
r00115,CITY,whitespace_noise,NBSP wrapped
r00133,CITY,whitespace_noise,NBSP wrapped
r00168,CITY,whitespace_noise,NBSP wrapped
r00169,CITY,whitespace_noise,NBSP wrapped
r00224,CITY,whitespace_noise,NBSP wrapped
r00303,CITY,whitespace_noise,NBSP wrapped
r00305,CITY,whitespace_noise,NBSP wrapped
r00458,CITY,whitespace_noise,NBSP wrapped
r00462,CITY,whitespace_noise,NBSP wrapped
r00509,CITY,whitespace_noise,NBSP wrapped
r00593,CITY,whitespace_noise,NBSP wrapped
r00732,CITY,whitespace_noise,NBSP wrapped
r00762,CITY,whitespace_noise,NBSP wrapped
r00766,CITY,whitespace_noise,NBSP wrapped
r00850,CITY,whitespace_noise,NBSP wrapped
r00859,CITY,whitespace_noise,NBSP wrapped
r00898,CITY,whitespace_noise,NBSP wrapped
r00943,CITY,whitespace_noise,NBSP wrapped
r00946,CITY,whitespace_noise,NBSP wrapped
r01009,CITY,whitespace_noise,NBSP wrapped
r01123,CITY,whitespace_noise,NBSP wrapped
r01361,CITY,whitespace_noise,NBSP wrapped
r01426,CITY,whitespace_noise,NBSP wrapped
r01518,CITY,whitespace_noise,NBSP wrapped
r01566,CITY,whitespace_noise,NBSP wrapped
r01622,CITY,whitespace_noise,NBSP wrapped
r01625,CITY,whitespace_noise,NBSP wrapped
r01641,CITY,whitespace_noise,NBSP wrapped
r01654,CITY,whitespace_noise,NBSP wrapped
r01721,CITY,whitespace_noise,NBSP wrapped
r01769,CITY,whitespace_noise,NBSP wrapped
r01940,CITY,whitespace_noise,NBSP wrapped
r01954,CITY,whitespace_noise,NBSP wrapped
r00023,PROVINCE,whitespace_noise,NBSP wrapped
r00040,PROVINCE,whitespace_noise,NBSP wrapped
r00049,PROVINCE,whitespace_noise,NBSP wrapped
r00058,PROVINCE,whitespace_noise,NBSP wrapped
r00097,PROVINCE,whitespace_noise,NBSP wrapped
r00115,PROVINCE,whitespace_noise,NBSP wrapped
r00133,PROVINCE,whitespace_noise,NBSP wrapped
r00168,PROVINCE,whitespace_noise,NBSP wrapped
r00169,PROVINCE,whitespace_noise,NBSP wrapped
r00224,PROVINCE,whitespace_noise,NBSP wrapped
r00303,PROVINCE,whitespace_noise,NBSP wrapped
r00305,PROVINCE,whitespace_noise,NBSP wrapped
r00458,PROVINCE,whitespace_noise,NBSP wrapped
r00462,PROVINCE,whitespace_noise,NBSP wrapped
r00509,PROVINCE,whitespace_noise,NBSP wrapped
r00593,PROVINCE,whitespace_noise,NBSP wrapped
r00732,PROVINCE,whitespace_noise,NBSP wrapped
r00762,PROVINCE,whitespace_noise,NBSP wrapped
r00766,PROVINCE,whitespace_noise,NBSP wrapped
r00850,PROVINCE,whitespace_noise,NBSP wrapped
r00859,PROVINCE,whitespace_noise,NBSP wrapped
r00898,PROVINCE,whitespace_noise,NBSP wrapped
r00943,PROVINCE,whitespace_noise,NBSP wrapped
r00946,PROVINCE,whitespace_noise,NBSP wrapped
r01009,PROVINCE,whitespace_noise,NBSP wrapped
r01123,PROVINCE,whitespace_noise,NBSP wrapped
r01361,PROVINCE,whitespace_noise,NBSP wrapped
r01426,PROVINCE,whitespace_noise,NBSP wrapped
r01518,PROVINCE,whitespace_noise,NBSP wrapped
r01566,PROVINCE,whitespace_noise,NBSP wrapped
r01622,PROVINCE,whitespace_noise,NBSP wrapped
r01625,PROVINCE,whitespace_noise,NBSP wrapped
r01641,PROVINCE,whitespace_noise,NBSP wrapped
r01654,PROVINCE,whitespace_noise,NBSP wrapped
r01721,PROVINCE,whitespace_noise,NBSP wrapped
r01769,PROVINCE,whitespace_noise,NBSP wrapped
r01940,PROVINCE,whitespace_noise,NBSP wrapped
r01954,PROVINCE,whitespace_noise,NBSP wrapped
r00023,FULLNAME,whitespace_noise,NBSP wrapped
r00040,FULLNAME,whitespace_noise,NBSP wrapped
r00049,FULLNAME,whitespace_noise,NBSP wrapped
r00058,FULLNAME,whitespace_noise,NBSP wrapped
r00097,FULLNAME,whitespace_noise,NBSP wrapped
r00115,FULLNAME,whitespace_noise,NBSP wrapped
r00133,FULLNAME,whitespace_noise,NBSP wrapped
r00168,FULLNAME,whitespace_noise,NBSP wrapped
r00169,FULLNAME,whitespace_noise,NBSP wrapped
r00224,FULLNAME,whitespace_noise,NBSP wrapped
r00303,FULLNAME,whitespace_noise,NBSP wrapped
r00305,FULLNAME,whitespace_noise,NBSP wrapped
r00458,FULLNAME,whitespace_noise,NBSP wrapped
r00462,FULLNAME,whitespace_noise,NBSP wrapped
r00509,FULLNAME,whitespace_noise,NBSP wrapped
r00593,FULLNAME,whitespace_noise,NBSP wrapped
r00732,FULLNAME,whitespace_noise,NBSP wrapped
r00762,FULLNAME,whitespace_noise,NBSP wrapped
r00766,FULLNAME,whitespace_noise,NBSP wrapped
r00850,FULLNAME,whitespace_noise,NBSP wrapped
r00859,FULLNAME,whitespace_noise,NBSP wrapped
r00898,FULLNAME,whitespace_noise,NBSP wrapped
r00943,FULLNAME,whitespace_noise,NBSP wrapped
r00946,FULLNAME,whitespace_noise,NBSP wrapped
r01009,FULLNAME,whitespace_noise,NBSP wrapped
r01123,FULLNAME,whitespace_noise,NBSP wrapped
r01361,FULLNAME,whitespace_noise,NBSP wrapped
r01426,FULLNAME,whitespace_noise,NBSP wrapped
r01518,FULLNAME,whitespace_noise,NBSP wrapped
r01566,FULLNAME,whitespace_noise,NBSP wrapped
r01622,FULLNAME,whitespace_noise,NBSP wrapped
r01625,FULLNAME,whitespace_noise,NBSP wrapped
r01641,FULLNAME,whitespace_noise,NBSP wrapped
r01654,FULLNAME,whitespace_noise,NBSP wrapped
r01721,FULLNAME,whitespace_noise,NBSP wrapped
r01769,FULLNAME,whitespace_noise,NBSP wrapped
r01940,FULLNAME,whitespace_noise,NBSP wrapped
r01954,FULLNAME,whitespace_noise,NBSP wrapped
r00023,AGE,whitespace_noise,NBSP wrapped
r00040,AGE,whitespace_noise,NBSP wrapped
r00049,AGE,whitespace_noise,NBSP wrapped
r00058,AGE,whitespace_noise,NBSP wrapped
r00097,AGE,whitespace_noise,NBSP wrapped
r00115,AGE,whitespace_noise,NBSP wrapped
r00133,AGE,whitespace_noise,NBSP wrapped
r00168,AGE,whitespace_noise,NBSP wrapped
r00169,AGE,whitespace_noise,NBSP wrapped
r00224,AGE,whitespace_noise,NBSP wrapped
r00303,AGE,whitespace_noise,NBSP wrapped
r00305,AGE,whitespace_noise,NBSP wrapped
r00458,AGE,whitespace_noise,NBSP wrapped
r00462,AGE,whitespace_noise,NBSP wrapped
r00509,AGE,whitespace_noise,NBSP wrapped
r00593,AGE,whitespace_noise,NBSP wrapped
r00732,AGE,whitespace_noise,NBSP wrapped
r00762,AGE,whitespace_noise,NBSP wrapped
r00766,AGE,whitespace_noise,NBSP wrapped
r00850,AGE,whitespace_noise,NBSP wrapped
r00859,AGE,whitespace_noise,NBSP wrapped
r00898,AGE,whitespace_noise,NBSP wrapped
r00943,AGE,whitespace_noise,NBSP wrapped
r00946,AGE,whitespace_noise,NBSP wrapped
r01009,AGE,whitespace_noise,NBSP wrapped
r01123,AGE,whitespace_noise,NBSP wrapped
r01361,AGE,whitespace_noise,NBSP wrapped
r01426,AGE,whitespace_noise,NBSP wrapped
r01518,AGE,whitespace_noise,NBSP wrapped
r01566,AGE,whitespace_noise,NBSP wrapped
r01622,AGE,whitespace_noise,NBSP wrapped
r01625,AGE,whitespace_noise,NBSP wrapped
r01641,AGE,whitespace_noise,NBSP wrapped
r01654,AGE,whitespace_noise,NBSP wrapped
r01721,AGE,whitespace_noise,NBSP wrapped
r01769,AGE,whitespace_noise,NBSP wrapped
r01940,AGE,whitespace_noise,NBSP wrapped
r01954,AGE,whitespace_noise,NBSP wrapped
r00023,IsMarried,whitespace_noise,NBSP wrapped
r00040,IsMarried,whitespace_noise,NBSP wrapped
r00049,IsMarried,whitespace_noise,NBSP wrapped
r00058,IsMarried,whitespace_noise,NBSP wrapped
r00097,IsMarried,whitespace_noise,NBSP wrapped
r00115,IsMarried,whitespace_noise,NBSP wrapped
r00133,IsMarried,whitespace_noise,NBSP wrapped
r00168,IsMarried,whitespace_noise,NBSP wrapped
r00169,IsMarried,whitespace_noise,NBSP wrapped
r00224,IsMarried,whitespace_noise,NBSP wrapped
r00303,IsMarried,whitespace_noise,NBSP wrapped
r00305,IsMarried,whitespace_noise,NBSP wrapped
r00458,IsMarried,whitespace_noise,NBSP wrapped
r00462,IsMarried,whitespace_noise,NBSP wrapped
r00509,IsMarried,whitespace_noise,NBSP wrapped
r00593,IsMarried,whitespace_noise,NBSP wrapped
r00732,IsMarried,whitespace_noise,NBSP wrapped
r00762,IsMarried,whitespace_noise,NBSP wrapped
r00766,IsMarried,whitespace_noise,NBSP wrapped
r00850,IsMarried,whitespace_noise,NBSP wrapped
r00859,IsMarried,whitespace_noise,NBSP wrapped
r00898,IsMarried,whitespace_noise,NBSP wrapped
r00943,IsMarried,whitespace_noise,NBSP wrapped
r00946,IsMarried,whitespace_noise,NBSP wrapped
r01009,IsMarried,whitespace_noise,NBSP wrapped
r01123,IsMarried,whitespace_noise,NBSP wrapped
r01361,IsMarried,whitespace_noise,NBSP wrapped
r01426,IsMarried,whitespace_noise,NBSP wrapped
r01518,IsMarried,whitespace_noise,NBSP wrapped
r01566,IsMarried,whitespace_noise,NBSP wrapped
r01622,IsMarried,whitespace_noise,NBSP wrapped
r01625,IsMarried,whitespace_noise,NBSP wrapped
r01641,IsMarried,whitespace_noise,NBSP wrapped
r01654,IsMarried,whitespace_noise,NBSP wrapped
r01721,IsMarried,whitespace_noise,NBSP wrapped
r01769,IsMarried,whitespace_noise,NBSP wrapped
r01940,IsMarried,whitespace_noise,NBSP wrapped
r01954,IsMarried,whitespace_noise,NBSP wrapped
r00023,FAMILYID,whitespace_noise,NBSP wrapped
r00040,FAMILYID,whitespace_noise,NBSP wrapped
r00049,FAMILYID,whitespace_noise,NBSP wrapped
r00058,FAMILYID,whitespace_noise,NBSP wrapped
r00097,FAMILYID,whitespace_noise,NBSP wrapped
r00115,FAMILYID,whitespace_noise,NBSP wrapped
r00133,FAMILYID,whitespace_noise,NBSP wrapped
r00168,FAMILYID,whitespace_noise,NBSP wrapped
r00169,FAMILYID,whitespace_noise,NBSP wrapped
r00224,FAMILYID,whitespace_noise,NBSP wrapped
r00303,FAMILYID,whitespace_noise,NBSP wrapped
r00305,FAMILYID,whitespace_noise,NBSP wrapped
r00458,FAMILYID,whitespace_noise,NBSP wrapped
r00462,FAMILYID,whitespace_noise,NBSP wrapped
r00509,FAMILYID,whitespace_noise,NBSP wrapped
r00593,FAMILYID,whitespace_noise,NBSP wrapped
r00732,FAMILYID,whitespace_noise,NBSP wrapped
r00762,FAMILYID,whitespace_noise,NBSP wrapped
r00766,FAMILYID,whitespace_noise,NBSP wrapped
r00850,FAMILYID,whitespace_noise,NBSP wrapped
r00859,FAMILYID,whitespace_noise,NBSP wrapped
r00898,FAMILYID,whitespace_noise,NBSP wrapped
r00943,FAMILYID,whitespace_noise,NBSP wrapped
r00946,FAMILYID,whitespace_noise,NBSP wrapped
r01009,FAMILYID,whitespace_noise,NBSP wrapped
r01123,FAMILYID,whitespace_noise,NBSP wrapped
r01361,FAMILYID,whitespace_noise,NBSP wrapped
r01426,FAMILYID,whitespace_noise,NBSP wrapped
r01518,FAMILYID,whitespace_noise,NBSP wrapped
r01566,FAMILYID,whitespace_noise,NBSP wrapped
r01622,FAMILYID,whitespace_noise,NBSP wrapped
r01625,FAMILYID,whitespace_noise,NBSP wrapped
r01641,FAMILYID,whitespace_noise,NBSP wrapped
r01654,FAMILYID,whitespace_noise,NBSP wrapped
r01721,FAMILYID,whitespace_noise,NBSP wrapped
r01769,FAMILYID,whitespace_noise,NBSP wrapped
r01940,FAMILYID,whitespace_noise,NBSP wrapped
r01954,FAMILYID,whitespace_noise,NBSP wrapped
r00023,RACE,whitespace_noise,NBSP wrapped
r00040,RACE,whitespace_noise,NBSP wrapped
r00049,RACE,whitespace_noise,NBSP wrapped
r00058,RACE,whitespace_noise,NBSP wrapped
r00097,RACE,whitespace_noise,NBSP wrapped
r00115,RACE,whitespace_noise,NBSP wrapped
r00133,RACE,whitespace_noise,NBSP wrapped
r00168,RACE,whitespace_noise,NBSP wrapped
r00169,RACE,whitespace_noise,NBSP wrapped
r00224,RACE,whitespace_noise,NBSP wrapped
r00303,RACE,whitespace_noise,NBSP wrapped
r00305,RACE,whitespace_noise,NBSP wrapped
r00458,RACE,whitespace_noise,NBSP wrapped
r00462,RACE,whitespace_noise,NBSP wrapped
r00509,RACE,whitespace_noise,NBSP wrapped
r00593,RACE,whitespace_noise,NBSP wrapped
r00732,RACE,whitespace_noise,NBSP wrapped
r00762,RACE,whitespace_noise,NBSP wrapped
r00766,RACE,whitespace_noise,NBSP wrapped
r00850,RACE,whitespace_noise,NBSP wrapped
r00859,RACE,whitespace_noise,NBSP wrapped
r00898,RACE,whitespace_noise,NBSP wrapped
r00943,RACE,whitespace_noise,NBSP wrapped
r00946,RACE,whitespace_noise,NBSP wrapped
r01009,RACE,whitespace_noise,NBSP wrapped
r01123,RACE,whitespace_noise,NBSP wrapped
r01361,RACE,whitespace_noise,NBSP wrapped
r01426,RACE,whitespace_noise,NBSP wrapped
r01518,RACE,whitespace_noise,NBSP wrapped
r01566,RACE,whitespace_noise,NBSP wrapped
r01622,RACE,whitespace_noise,NBSP wrapped
r01625,RACE,whitespace_noise,NBSP wrapped
r01641,RACE,whitespace_noise,NBSP wrapped
r01654,RACE,whitespace_noise,NBSP wrapped
r01721,RACE,whitespace_noise,NBSP wrapped
r01769,RACE,whitespace_noise,NBSP wrapped
r01940,RACE,whitespace_noise,NBSP wrapped
r01954,RACE,whitespace_noise,NBSP wrapped
r00023,Income,whitespace_noise,NBSP wrapped
r00040,Income,whitespace_noise,NBSP wrapped
r00049,Income,whitespace_noise,NBSP wrapped
r00058,Income,whitespace_noise,NBSP wrapped
r00097,Income,whitespace_noise,NBSP wrapped
r00115,Income,whitespace_noise,NBSP wrapped
r00133,Income,whitespace_noise,NBSP wrapped
r00168,Income,whitespace_noise,NBSP wrapped
r00169,Income,whitespace_noise,NBSP wrapped
r00224,Income,whitespace_noise,NBSP wrapped
r00303,Income,whitespace_noise,NBSP wrapped
r00305,Income,whitespace_noise,NBSP wrapped
r00458,Income,whitespace_noise,NBSP wrapped
r00462,Income,whitespace_noise,NBSP wrapped
r00509,Income,whitespace_noise,NBSP wrapped
r00593,Income,whitespace_noise,NBSP wrapped
r00732,Income,whitespace_noise,NBSP wrapped
r00762,Income,whitespace_noise,NBSP wrapped
r00766,Income,whitespace_noise,NBSP wrapped
r00850,Income,whitespace_noise,NBSP wrapped
r00859,Income,whitespace_noise,NBSP wrapped
r00898,Income,whitespace_noise,NBSP wrapped
r00943,Income,whitespace_noise,NBSP wrapped
r00946,Income,whitespace_noise,NBSP wrapped
r01009,Income,whitespace_noise,NBSP wrapped
r01123,Income,whitespace_noise,NBSP wrapped
r01361,Income,whitespace_noise,NBSP wrapped
r01426,Income,whitespace_noise,NBSP wrapped
r01518,Income,whitespace_noise,NBSP wrapped
r01566,Income,whitespace_noise,NBSP wrapped
r01622,Income,whitespace_noise,NBSP wrapped
r01625,Income,whitespace_noise,NBSP wrapped
r01641,Income,whitespace_noise,NBSP wrapped
r01654,Income,whitespace_noise,NBSP wrapped
r01721,Income,whitespace_noise,NBSP wrapped
r01769,Income,whitespace_noise,NBSP wrapped
r01940,Income,whitespace_noise,NBSP wrapped
r01954,Income,whitespace_noise,NBSP wrapped
r00023,IsHomeOwner,whitespace_noise,NBSP wrapped
r00040,IsHomeOwner,whitespace_noise,NBSP wrapped
r00049,IsHomeOwner,whitespace_noise,NBSP wrapped
r00058,IsHomeOwner,whitespace_noise,NBSP wrapped
r00097,IsHomeOwner,whitespace_noise,NBSP wrapped
r00115,IsHomeOwner,whitespace_noise,NBSP wrapped
r00133,IsHomeOwner,whitespace_noise,NBSP wrapped
r00168,IsHomeOwner,whitespace_noise,NBSP wrapped
r00169,IsHomeOwner,whitespace_noise,NBSP wrapped
r00224,IsHomeOwner,whitespace_noise,NBSP wrapped
