"ID","SEX","CITY","PROVINCE","FULLNAME","AGE","IsMarried","FAMILYID","RACE","Income","IsHomeOwner","HOMEVALUE","RENTVALUE","IsEduBachelors","IsUnemployed","AME","AMB","credit_score","AccountType","account_age","avg12_tx","BankIsPrimary","avg12_tx_volume","loan_status","credit_card_status","overdraft_usage","branch_visits","digital_usage_level","customer_service","complaints_filed","satisfaction_level","MobilePhone","CardNumber","CardType","Email","BankPresenceRating","ChurnProbability"
310926,"M","Leduc","AB","ANDERSON TURNBULL",28,"True","irxgjdOY","White",54388.63,"True",437480.00,0.00,"True","False",2652,5695.36,647.00,"Credit",14,3.85,"False",58.07,"Mortgage","True","False",0,"Low",6,0,4,"825-298-7085T","4514 0143T 4661 5415","CREDIT","TANDERSON_TURNBULL24@fake.aol.com",0.12,0.40
247441,"F","St. John's","NL","FRY ANDREA",47,"False",,"White",81375.00,"False",0.00,1178.00,"True","False",4275,41660.65,645.00,"Investment",15,35.00,"True",2837.66,,"False","False",7,"High",4,3,5,"709-344-5797T","4519 9257T 1123 4293","DEBIT","TfinickyChough3FRAN@test.zoho.com",0.13,0.16
327826,"M","Esquimalt","BC","CREE ALLAN",46,"True",,"White",62982.00,"True",1005512.00,0.00,"False","False",4600,21311.25,734.00,"Credit",36,10.87,"False",32.57,"Mortgage","True","False",8,"Medium",2,0,6,"250-685-7668T","5415 9022T 0596 6941","CREDIT","TCREEALLAN@synth.cogeco.ca",0.16,0.11
304576,"F","Saint-Eustache","QC","BOUCHARD CECILE",53,"True",,"White",58229.00,"True",423998.00,0.00,"True","False",4218,14208.00,688.00,"Joint",37,7.46,"False",21.59,"Mortgage","False","True",1,"Low",4,0,7,"450-483-5723T","4510 1576T 5496 8968","CREDIT","TkindPup8BOCE@test.icloud.com",0.10,0.08
291369,"M","Sarnia","ON","LAIR MICHAEL",55,"True",,"White",72496.00,"True",466088.00,0.00,"True","False",3271,62249.63,741.00,"Credit; Joint",39,33.00,"True",1701.91,"Personal Loan","False","False",0,"High",5,0,4,"343-282-6287T","5415 9087T 3162 3375","CREDIT","TLM397405126@fake.hotmail.com",0.15,0.08
40159,"M","Toronto","ON","RUTTAN BRUCE",49,"False",,"White",89967.00,"True",1209268.00,0.00,"True","False",4362,100999.04,777.00,"Investment; Credit",4,11.03,"False",56.98,"Personal Loan","True","False",0,"Medium",2,2,3,"807-644-1881T","4519 9296T 2642 4286","DEBIT","TRUTTANBRUCE@test.jumo.com",0.15,0.11
98420,"M","Montreal","QC","D'ASTOUS MARTIN",34,"False",,"Latino",66623.00,"True",311147.00,0.00,"True","False",3183,6233.92,648.00,"Credit; Checking",2,6.29,"False",31.19,"Mortgage","True","False",1,"Low",4,0,7,"263-380-6376T","4510 1377T 0806 2378","CREDIT","TD'MAcruelCamel31989@synth.icloud.com",0.18,0.12
287335,"M","Peterborough","ON","BLACKIE IAN",44,"False",,"White",71839.00,"True",827689.00,0.00,"False","False",2997,54661.26,703.00,"Checking",23,18.14,"False",52.47,"Mortgage","False","False",0,"Medium",2,4,1,"437-466-2811T","4512 2378T 1459 3637","CREDIT","TBI3526932959@fake.icloud.com",0.13,0.29
67765,"F","Toronto","ON","LALONDE DIANE",46,"False",,"Asian",76555.00,"True",1181463.00,0.00,"True","False",5014,48300.62,764.00,"Credit",22,9.62,"False",16.84,"Mortgage","True","False",0,"Low",6,6,1,"647-209-4135T","5415 9029T 1179 3825","CREDIT","TLD18442@rand.iCloud.com",0.15,0.49
63761,"F","Toronto","ON","BUSSIERE REJEAN",47,"True",,"Asian",83862.00,"False",0.00,2102.00,"False","True",5379,56702.86,801.00,"Credit; Checking",4,93.00,"True",3184.46,"Personal Loan","True","False",0,"High",3,2,2,"613-607-7040T","4510 1331T 7168 7571","CREDIT","TBR2567322@synth.live.com",0.15,0.06
283984,"M","Cape Breton","NS","DEVIN WILLIAMS",57,"False",,"White",78620.00,"False",0.00,1144.00,"True","False",3334,96774.41,667.00,"Credit",23,14.57,"False",29.76,,"True","False",0,"Medium",2,0,5,"782-970-1402T","4514 0198T 1985 4598","CREDIT","TDEVINWILLIAMS@non.hotmail.com",0.13,0.07
27786,"F","Toronto","ON","VANGO TINA",46,"True",,"White",88306.00,"True",990527.00,0.00,"True","True",4981,34185.81,850.00,"Credit",4,105.00,"True",2767.27,"Mortgage","True","True",0,"High",4,2,2,"613-502-8504T","4512 2364T 4004 9589","CREDIT","TcrushedRuffs6VATI@synth.outlook.com",0.15,0.12
349466,"M","Saint-Felix-de-Valois","QC","HUDON SERGE",41,"False",,"Asian",38208.00,"True",379989.00,0.00,"True","False",2086,7041.67,642.00,"Checking",25,4.07,"False",9.55,"Mortgage","False","False",11,"Low",5,1,4,"450-750-2481T","4510 1315T 7000 2858","CREDIT","THS52214096@rand.comcast.net",0.12,0.25
300521,"M","Stouffville","ON","HENRIQUEZ FACCHIN",40,"True","D3klGKSK","Asian",109730.94,"True",1203046.00,0.00,"False","False",7733,20948.47,766.00,"Checking",25,12.34,"False",19.81,"Personal Loan","True","False",0,"Medium",2,2,7,"705-471-3926T","4510 1332T 9735 3974","CREDIT","THENRIQUEZFACCHIN@synth.proton.com",0.12,0.05
347296,"F","Plessisville","QC","CHAMPOUX HELENE",21,"False",,"Black",5763.00,"False",0.00,538.00,"True","False",1032,2441.90,450.00,"Savings; Checking",14,35.00,"True",737.58,"Student Loan","False","False",0,"High",5,3,2,"438-411-3751T","4510 1631T 7570 3019","DEBIT","TCHAMPOUX_HELENE40@non.yahoo.com",0.12,0.20
132964,"F","Edmonton","AB","MELLOWS ANN",27,"True","OHu7xxjq","Others",71239.00,"True",372843.00,0.00,"True","False",3057,10504.24,666.00,"Joint",13,111.00,"True",1545.09,"Mortgage","True","False",0,"High",4,3,2,"368-933-7055T","5415 9069T 7970 7362","CREDIT","TMELLOWS_ANN26@rand.gmail.com",0.16,0.25
19410,"M","Toronto","ON","RHEAULT ROLAND",48,"False",,"Black",86745.00,"True",1321267.00,0.00,"True","False",4719,79732.95,761.00,"Credit",35,73.00,"True",3601.63,"Mortgage","True","True",4,"High",4,4,3,"905-676-8221T","4510 1368T 4125 9602","CREDIT","TRR2329@fake.zoho.com",0.15,0.41
36726,"M","Toronto","ON","TRUMBLEY DAVID",45,"False",,"Asian",82421.00,"True",1238645.00,0.00,"False","False",3970,55388.85,686.00,"Checking",4,13.48,"False",32.01,"Mortgage","False","False",7,"Low",5,1,4,"753-136-3005T","5415 9093T 7124 3086","CREDIT","TTD780099136@rand.neo.com",0.15,0.09
67639,"M","Toronto","ON","DAWE NORMAN",44,"False",,"Asian",104659.00,"True",1312753.00,0.00,"False","False",8722,48948.41,727.00,"Checking",13,47.00,"True",5371.48,"Personal Loan","True","False",0,"High",3,4,1,"705-831-8535T","4510 1657T 6026 6227","DEBIT","TDAWENORMAN@synth.zoho.com",0.15,0.30
145316,"M","Ottawa","ON","O'BRIEN KEVIN",38,"True",,"White",78434.00,"True",773248.00,0.00,"True","False",4905,24585.47,715.00,"Investment; Checking; Credit; Joint",7,87.00,"True",3244.53,"Mortgage","True","False",6,"High",4,3,3,"226-916-1631T","4514 0138T 4014 5761","CREDIT","TOK008237@test.comcast.net",0.14,0.32
137478,"F","Edmonton","AB","POSYNICK RAYLENE",38,"False",,"White",93843.00,"True",491570.00,0.00,"True","False",4841,51189.91,714.00,"Investment",4,42.00,"True",3241.32,"Auto Loan","True","False",8,"High",4,4,1,"403-462-6626T","4512 2312T 7635 0849","CREDIT","TtruthfulTomatoe6PORA@synth.jumo.com",0.16,0.23
61078,"M","Toronto","ON","LAFOREST MARK",37,"True",,"Asian",101301.00,"True",1343010.00,0.00,"True","False",8442,32559.78,745.00,"Joint",26,68.00,"True",6179.18,"Mortgage","True","False",8,"High",4,3,1,"683-745-7182T","5415 9066T 4645 1704","CREDIT","TLAFORESTMARK@test.icloud.com",0.15,0.21
204856,"F","Laval","QC","NOLIN CHANTAL",34,"False",,"White",77005.00,"True",544306.00,0.00,"True","False",2765,22972.01,664.00,"Investment; Checking",4,9.01,"False",42.67,"Personal Loan","True","False",1,"Low",6,0,6,"450-405-8921T","4510 1581T 7348 0587","CREDIT","TmereCockatoo3NOCH@non.jumo.com",0.16,0.24
180060,"M","Mississauga","ON","MCNEICE STANLEY",40,"False",,"Asian",90326.00,"True",668212.00,0.00,"True","False",3992,19667.15,722.00,"Checking; Credit; Investment",22,102.00,"True",2444.93,"Mortgage","False","False",0,"High",4,2,3,"905-752-4182T","4519 9258T 5346 3872","DEBIT","TMS535463@test.icloud.com",0.17,0.09
318494,"M","Tsawwassen","BC","CURRIE GRAEME",46,"False",,"White",100937.00,"False",0.00,1496.00,"True","False",8347,25714.04,661.00,"Checking",17,16.06,"False",14.25,"Auto Loan","True","False",0,"Medium",2,2,2,"236-926-6281T","4510 1350T 1566 4029","CREDIT","TCG6885543@fake.neo.com",0.13,0.15
39657,"F","Toronto","ON","TUOKKOLA ERIKA",33,"False",,"White",65341.00,"True",981703.00,0.00,"True","True",2858,5998.83,835.00,"Checking; Credit",4,10.66,"False",41.25,"Mortgage","True","False",9,"Medium",2,0,7,"249-403-1752T","4510 1696T 0067 3396","DEBIT","TTE689615@fake.zoho.com",0.15,0.06
292915,"M","Saint John","NB","REICKER KENNETH",50,"False",,"White",56696.00,"True",325846.00,0.00,"True","False",2768,33683.01,691.00,"Credit",14,68.00,"True",1852.52,"Mortgage","True","False",3,"High",4,2,6,"506-450-1945T","4510 1531T 5655 5462","CREDIT","TRK8663@fake.bla.com",0.11,0.06
98932,"F","Montreal","QC","OUELLET REJEAN",42,"False",,"Latino",72912.00,"True",608837.00,0.00,"True","True",4450,10915.90,786.00,"Credit; Checking; Investment",4,15.35,"False",18.70,"Mortgage","False","True",4,"Low",5,1,6,"468-799-6380T","4512 2391T 3958 1676","CREDIT","TOR26116@fake.aol.com",0.18,0.09
208908,"F","London","ON","HUGHES FAYE",33,"True","ieUpCdVw","White",62062.00,"True",708051.00,0.00,"True","False",3453,625.33,695.00,"Joint",4,4.56,"False",22.34,"Mortgage","True","False",0,"Low",6,3,3,"683-978-2175T","4519 9231T 9460 9040","DEBIT","TpitifulQuiche0HUFA@non.bla.com",0.17,0.62
97103,"F","Montreal","QC","BERGERON MARYSE",39,"False",,"White",57088.00,"True",484579.00,0.00,"True","False",2617,20143.38,622.00,"Checking; Credit",21,9.75,"False",17.72,"Mortgage","True","True",8,"Low",4,0,8,"263-561-9175T","4519 9212T 1581 5260","DEBIT","TanxiousOrange5BEMA@rand.comcast.net",0.18,0.09
310499,"M","Cote-Saint-Luc","QC","FAVRON JACQUES",31,"True","T7yNXF3D","White",79385.00,"True",836153.00,0.00,"True","False",3450,27268.03,752.00,"Investment",18,9.92,"False",24.53,"Personal Loan","True","False",0,"Low",5,1,4,"354-417-3793T","4514 0167T 1689 0772","CREDIT","TFAVRONJACQUES@fake.outlook.com",0.16,0.13
111285,"M","Vancouver","BC","MICHAEL COHEN",34,"True",,"Asian",74585.00,"True",1472482.00,0.00,"False","False",4239,10006.09,656.00,"Checking; Joint; Credit; Investment",4,12.08,"False",10.15,"Auto Loan","True","False",0,"Medium",2,2,4,"250-265-8162T","5415 9064T 9233 9552","CREDIT","TMICHAELCOHEN@fake.gmail.com",0.13,0.12
69342,"F","Toronto","ON","MISIC VERA",47,"True","qFGyhJhw","White",64546.00,"True",1135733.00,0.00,"True","False",6324,20148.21,729.00,"Joint",15,91.00,"True",3948.54,"Mortgage","True","False",0,"High",4,1,5,"249-156-1271T","4512 2349T 0575 2743","CREDIT","TMV975190803@rand.gmail.com",0.15,0.09
100646,"F","Montreal","QC","CLERMONT MONIQUE",24,"False",,"White",66303.00,"False",0.00,655.00,"True","False",2285,4240.69,479.00,"Checking",14,14.41,"False",12.82,,"False","True",0,"Medium",2,0,7,"367-872-8857T","4519 9286T 6853 1924","DEBIT","TCLERMONT_MONIQUE83@rand.hotmail.com",0.18,0.08
79689,"F","Montreal","QC","PERRON JOHANNE",48,"True","eYl7VzQn","Black",74984.00,"True",670444.00,0.00,"False","False",5211,47129.32,724.00,"Joint",30,78.00,"True",3409.00,"Personal Loan","True","False",7,"High",4,0,6,"873-916-3311T","4514 0118T 7850 8716","CREDIT","TalertLlama8PEJO@synth.aol.com",0.18,0.08
94343,"F","Montreal","QC","JORDAN COOKE",24,"False",,"Latino",34962.00,"False",0.00,648.00,"True","False",2095,10878.05,486.00,"Checking",10,11.48,"False",6.35,"Student Loan","False","False",0,"Medium",2,0,6,"468-312-1651T","5415 9026T 8414 6455","CREDIT","TJORDAN_COOKE78@rand.netZero.com",0.18,0.09
65493,"F","Toronto","ON","BOLLE YVONNE",27,"False",,"Black",87224.00,"True",1024023.00,0.00,"True","False",4315,24308.86,703.00,"Credit",11,66.00,"True",3237.86,"Mortgage","False","False",0,"High",3,4,1,"365-807-7898T","4510 1640T 6243 5203","DEBIT","TBOLLE_YVONNE19@fake.aol.com",0.15,0.22
244036,"F","Richmond Hill","ON","GALLE CARMEN",26,"False",,"Asian",112684.00,"False",0.00,2409.00,"False","False",3116,13699.20,591.00,"Checking",4,10.17,"False",18.90,"Auto Loan","True","False",0,"Medium",2,1,4,"742-435-6366T","4519 9232T 5848 3145","DEBIT","TGALLEF42@rand.outlook.com",0.14,0.16
218746,"M","Oshawa","ON","MAYO JEFF",29,"False",,"Black",78871.00,"False",0.00,1950.00,"True","False",2538,8711.28,590.00,"Checking",4,58.00,"True",1804.55,"Auto Loan","True","True",11,"High",4,3,2,"548-443-1319T","5415 9076T 9525 8312","CREDIT","TMJ935695269@rand.icloud.com",0.14,0.62
264117,"F","Kanata","ON","SALIM BIBI",31,"False",,"Native",56808.00,"True",326522.00,0.00,"False","True",2772,14882.04,777.00,"Checking; Credit",4,5.94,"False",16.02,"Mortgage","False","True",0,"Low",5,0,7,"343-625-6668T","4510 1690T 9993 9519","DEBIT","TSB6410355@non.cogeco.ca",0.13,0.09
348655,"M","North Middlesex","ON","THOMAS JOHN",42,"False",,"Asian",47738.00,"True",260307.00,0.00,"True","False",3022,9203.63,635.00,"Checking",15,100.00,"True",1775.23,,"False","True",9,"High",4,3,2,"519-816-1813T","4512 2311T 3569 8270","CREDIT","TTHJOamazedDinosaur21999@rand.netZero.com",0.10,0.47
321984,"F","Springwater","ON","STEEN IRMA",35,"True","XI1I4bLd","White",108844.00,"True",871341.00,0.00,"False","False",8650,21795.41,723.00,"Checking",4,9.17,"False",15.04,"Personal Loan","False","False",0,"Low",5,1,5,"343-535-6257T","4510 1516T 0305 6906","CREDIT","TsugaryClam2STIR@test.hotmail.com",0.13,0.05
168913,"M","Hamilton","ON","SMITH STEPHEN",42,"False",,"White",78892.00,"True",813213.00,0.00,"True","True",3605,31160.86,850.00,"Credit; Investment; Checking",14,66.00,"True",2671.19,"Personal Loan","True","False",0,"High",5,2,4,"683-891-7448T","4510 1642T 3366 8945","DEBIT","TSS6518@rand.proton.com",0.15,0.07
338453,"F","Adjala-Tosorontio","ON","GROSS SIMONE",45,"False",,"Black",45441.00,"True",354836.00,0.00,"False","False",2913,15663.67,631.00,"Checking",4,120.00,"True",2322.89,,"False","True",0,"High",4,1,8,"613-130-8727T","4510 1549T 3288 3390","CREDIT","TGS83191@non.aol.com",0.15,0.09
177725,"M","Mississauga","ON","COTE JOHN",25,"True","k74bQa7a","Asian",106877.00,"True",1133830.00,0.00,"False","False",3372,13827.91,723.00,"Joint; Checking; Credit",4,17.22,"False",20.82,"Mortgage","True","True",0,"Low",4,1,4,"416-193-3446T","4510 1571T 4237 5626","CREDIT","TCJ38800@fake.att.net",0.17,0.08
269460,"F","Waterloo","ON","JAIN GITA",37,"True",,"Asian",75992.00,"True",1035625.00,0.00,"True","True",4188,39026.87,850.00,"Investment",11,14.48,"False",31.37,"Personal Loan","True","False",0,"Medium",2,0,5,"647-789-4065T","4519 9239T 7204 8638","DEBIT","TJG73597442@test.aol.com",0.15,0.15
92434,"F","Montreal","QC","ULRICH JEANNE",44,"True",,"White",61055.00,"True",549167.00,0.00,"True","False",3887,46611.87,708.00,"Checking; Credit",32,44.00,"True",2953.31,"Mortgage","True","False",0,"Medium",5,0,8,"581-405-6423T","4512 2386T 7972 2978","CREDIT","TUJ18702668@non.netZero.com",0.18,0.10
17261,"M","Toronto","ON","STAHLEY KEITH",34,"True","9TA6Hb4m","Asian",95100.00,"True",1133247.00,0.00,"True","False",4908,36064.39,774.00,"Joint; Credit; Investment; Checking",4,10.93,"False",22.03,"Mortgage","True","False",2,"Medium",2,1,5,"519-845-4257T","5415 9082T 4098 3938","CREDIT","TSK96214288@synth.proton.com",0.15,0.05
294935,"M","Fredericton","NB","BUJOLD HERVE",49,"False",,"White",66828.00,"True",305014.00,0.00,"True","False",2826,31695.10,680.00,"Checking",39,13.09,"False",27.17,"Mortgage","True","True",0,"Low",5,1,6,"506-124-2824T","4514 0170T 0042 9742","CREDIT","TBH1477@synth.hotmail.com",0.10,0.24
182331,"F","Mississauga","ON","MACIVOR ALISON",45,"False",,"Black",82917.00,"True",965827.00,0.00,"True","False",4505,44863.49,741.00,"Checking",4,20.71,"False",33.01,"Mortgage","True","False",1,"Low",5,3,4,"365-518-4684T","4512 2342T 8866 1877","CREDIT","TneedyBaboon4MAAL@synth.zoho.com",0.17,0.39
279862,"M","Saint-Jerome","QC","DION ETIENNE",29,"False",,"Black",63334.00,"True",300478.00,0.00,"True","False",3130,6462.22,662.00,"Checking; Credit",8,9.27,"False",19.23,"Mortgage","True","False",10,"Low",5,1,5,"354-144-6025T","4510 1560T 9696 7059","CREDIT","TDION_ETIENNE1@rand.neo.com",0.14,0.39
232233,"F","Saskatoon","SK","MCCALLUM ROSIE",25,"False",,"White",62909.00,"True",477834.00,0.00,"False","False",1812,12942.64,631.00,"Credit; Checking",6,16.85,"False",22.00,"Mortgage","False","True",4,"Low",4,0,7,"639-897-4304T","4510 1680T 4172 2870","DEBIT","TMCCALLUM_ROSIE16@synth.cogeco.ca",0.14,0.23
299788,"M","Charlottetown","PE","CORMIER JOSEPH",39,"False",,"Asian",76851.00,"True",489644.00,0.00,"False","False",4535,36516.43,655.00,"Credit; Checking",9,18.65,"False",56.00,"Mortgage","False","False",0,"Low",5,0,6,"782-473-4410T","5415 9011T 5897 5909","CREDIT","TCORMIERJOSEPH@test.neo.com",0.11,0.09
98917,"M","Montreal","QC","LAGIMONIERE ANTOINE",35,"False",,"White",69523.00,"True",540099.00,0.00,"True","False",3181,22248.07,680.00,"Credit",4,10.54,"False",14.44,"Mortgage","True","False",7,"Low",6,3,4,"450-824-6641T","4510 1339T 7470 9602","CREDIT","TLAANholisticSnipe11979@test.icloud.com",0.18,0.74
98841,"F","Montreal","QC","MORIN JANIE",39,"False",,"White",71742.00,"True",588825.00,0.00,"False","True",3426,32995.82,823.00,"Credit; Checking; Investment",3,14.48,"False",58.33,"Mortgage","True","False",0,"Low",5,0,6,"418-890-2491T","4510 1376T 6187 8638","CREDIT","TMJ558730077@fake.mail.com",0.18,0.11
127505,"F","Calgary","AB","PLETT MELANIE",22,"True",,"White",18873.00,"False",0.00,830.00,"False","False",1553,6985.18,454.00,"Checking",13,92.00,"True",991.65,"Student Loan","False","True",0,"High",5,1,6,"403-850-7529T","4519 9253T 4075 3968","DEBIT","TPLETT_MELANIE39@non.iCloud.com",0.14,0.10
15544,"F","Toronto","ON","DIMARCANTONIO ALEXANDRA",48,"False",,"White",99549.00,"True",1364353.00,0.00,"True","False",4768,28573.76,769.00,"Checking",4,49.00,"True",2758.56,"Mortgage","False","False",0,"High",4,0,5,"548-680-3629T","4510 1592T 3309 0579","CREDIT","TemptyGarlic0DIAL@test.icloud.com",0.15,0.10
13276,"F","Toronto","ON","SHANTZ JANIS",20,"False",,"Black",25881.00,"False",0.00,1064.00,"False","False",1607,6779.98,412.00,"Checking; Savings",13,39.00,"True",1136.56,,"False","False",0,"High",4,2,3,"742-959-8155T","5415 9030T 7190 8234","CREDIT","TSHANTZ_JANIS63@rand.outlook.com",0.15,0.08
342864,"F","Shelburne","ON","TIECHE ADRIANA",23,"True",,"White",44196.00,"False",0.00,742.00,"True","False",2310,4101.45,489.00,"Joint",6,56.00,"True",1382.59,"Student Loan","False","True",6,"High",4,3,1,"416-648-7516T","4514 0132T 2434 1237","CREDIT","TTIECHE_ADRIANA73@test.yahoo.com",0.12,0.25
329447,"F","Bracebridge","ON","ACEVEDO GINA",44,"True",,"White",51001.00,"True",365904.00,0.00,"False","True",3556,14582.77,787.00,"Joint; Credit",14,8.64,"False",47.59,"Mortgage","True","False",0,"Low",6,2,6,"753-927-2167T","4512 2329T 3818 1438","CREDIT","TAG2046331057@rand.att.net",0.11,0.19
155838,"M","Winnipeg","MB","MILNE ALEX",39,"False",,"White",70734.00,"True",362711.00,0.00,"True","False",4271,28386.38,654.00,"Checking",4,13.08,"False",23.37,"Personal Loan","True","False",4,"Low",6,2,2,"584-795-2403T","5415 9019T 6451 7603","CREDIT","TMILNEALEX@fake.mail.com",0.18,0.24
94629,"F","Montreal","QC","CHAYER DANIELLE",30,"True",,"White",73576.00,"True",584059.00,0.00,"True","False",4693,33535.49,702.00,"Investment",11,14.27,"False",37.96,"Mortgage","True","False",0,"Medium",2,1,5,"581-340-6704T","5415 9070T 7796 3590","CREDIT","TCD139775@synth.aol.com",0.18,0.06
124670,"F","Calgary","AB","GONZALES-PYRYT TARA",26,"True",,"White",93330.00,"True",509362.00,0.00,"True","False",4973,24375.94,707.00,"Credit; Checking",14,8.86,"False",2.00,"Mortgage","True","False",9,"Low",5,1,5,"368-326-1347T","4510 1689T 4128 6497","DEBIT","TGONZALES-PYRYT_TARA14@synth.jumo.com",0.14,0.18
292177,"F","Wood Buffalo","AB","HAUGRUD FOSTER",28,"True","RDZlBdsb","White",168595.46,"False",0.00,1341.00,"True","False",5882,25366.75,684.00,"Credit",4,34.00,"True",4552.25,,"False","False",0,"High",4,0,4,"780-511-6391T","4510 1679T 5340 6840","DEBIT","THAUGRUD_FOSTER28@fake.outlook.com",0.11,0.13
118857,"M","Vancouver","BC","HOPP PETER",22,"False",,"Asian",13171.00,"False",0.00,903.00,"False","False",1055,7051.39,412.00,"Savings",16,112.00,"True",690.24,,"False","False",0,"High",4,2,2,"250-799-2559T","5415 9011T 1917 6604","CREDIT","THP527365@test.netZero.com",0.13,0.12
191366,"F","Surrey","BC","LYNCH SANDRA",44,"False",,"Asian",106660.00,"True",1243834.00,0.00,"True","False",8888,64616.43,748.00,"Credit",12,12.69,"False",16.27,"Personal Loan","False","False",1,"Medium",2,1,4,"604-570-3105T","4519 9287T 7637 4734","DEBIT","TLS145363233@test.iCloud.com",0.14,0.09
114840,"F","Vancouver","BC","MAXWELL CARTER",36,"False",,"Asian",86067.00,"True",1397377.00,0.00,"False","False",4032,20422.95,699.00,"Checking",4,69.00,"True",2300.97,"Mortgage","True","False",0,"High",3,4,3,"672-951-6405T","4512 2345T 0171 4239","CREDIT","TmadLlama6MACA@non.zoho.com",0.13,0.44
117873,"M","Vancouver","BC","KENK EVERT",48,"True",,"White",106462.00,"True",1242166.00,0.00,"True","False",8872,30100.00,792.00,"Credit; Checking; Investment",4,50.00,"True",5118.93,"Mortgage","False","False",0,"High",5,2,4,"236-631-3728T","4519 9248T 0156 0438","DEBIT","TKE0317545@test.jumo.com",0.13,0.04
111754,"F","Vancouver","BC","MCLEOD NANCY",31,"True",,"Asian",94963.00,"False",0.00,1678.00,"True","False",4575,38293.83,669.00,"Joint; Checking; Credit",15,6.88,"False",26.33,"Personal Loan","True","False",2,"Low",5,1,4,"672-552-9571T","5415 9013T 2620 1384","CREDIT","TMN88845791@fake.outlook.com",0.13,0.06
132677,"F","Calgary","AB","NEWTON CAMILLE",34,"True","8wrl9T5s","White",83112.00,"False",0.00,1602.00,"True","False",5405,47309.08,642.00,"Checking; Investment; Joint",16,47.00,"True",4222.19,"Auto Loan","True","False",0,"Medium",7,0,6,"368-236-8908T","5415 9025T 2985 6227","CREDIT","TNC7283194529@non.hotmail.com",0.14,0.08
186953,"F","Brampton","ON","RAWSON SARAH",34,"False",,"Asian",105937.00,"True",1276574.00,0.00,"False","False",8828,19227.89,720.00,"Credit",7,82.00,"True",6131.47,"Mortgage","True","True",1,"High",4,2,3,"226-423-9595T","4514 0115T 3123 0958","CREDIT","TRS1885@synth.comcast.net",0.17,0.09
142239,"M","Ottawa","ON","NICKEL ELI",20,"False",,"Native",28289.00,"False",0.00,1150.00,"False","False",1717,5664.24,408.00,"Savings; Checking",8,10.46,"False",19.52,,"False","False",0,"Medium",2,0,5,"416-723-7931T","4512 2379T 6481 2869","CREDIT","TNICKELselfishMussel876@rand.bla.com",0.14,0.13
188543,"F","Brampton","ON","RUSSELL CHRISTINA",39,"False",,"Black",101609.00,"True",557433.00,0.00,"True","False",8467,18815.60,685.00,"Checking",9,17.30,"False",5.98,"Personal Loan","True","False",12,"Low",4,0,6,"807-762-1640T","4510 1685T 0904 2868","DEBIT","TRC90853220@rand.proton.com",0.17,0.23
175343,"M","Hamilton","ON","RALPH WATSON",30,"False",,"Asian",75363.00,"True",926206.00,0.00,"True","False",3466,37056.08,718.00,"Investment",20,7.09,"False",10.00,"Mortgage","False","False",6,"Low",5,3,2,"519-142-4942T","4510 1582T 8230 5783","CREDIT","TRW890056727@non.zoho.com",0.15,0.25
281927,"F","Lethbridge","AB","SERVISS CATHERINE",34,"True","r2hjvNvb","Asian",81074.00,"True",385870.00,0.00,"True","False",4088,23369.88,697.00,"Checking",13,11.39,"False",27.59,"Mortgage","False","False",0,"Medium",2,0,6,"587-328-6081T","4510 1674T 6376 3792","DEBIT","TzestyJaguar3SECA@non.aol.com",0.12,0.08
364139,"F","O'Leary","PE","MACMILLAN GINETTE",43,"True",,"White",36610.00,"False",0.00,1148.00,"True","False",3875,24232.62,576.00,"Checking; Joint",18,2.87,"False",2.00,,"False","False",2,"Low",5,0,7,"782-638-3993T","4510 1358T 9200 9005","CREDIT","TscornfulLard1MAGI@fake.outlook.com",0.10,0.13
247205,"F","Burlington","ON","MERENDA THERESE",48,"False",,"Asian",126427.00,"True",1353391.00,0.00,"True","False",10536,13151.77,785.00,"Credit",36,93.00,"True",7659.87,"Mortgage","True","False",1,"High",5,3,2,"683-265-2252T","4512 2399T 2336 5022","CREDIT","TeuphoricOatmeal5METH@rand.bla.com",0.16,0.30
148320,"F","Ottawa","ON","CINDY FRANCO",22,"False",,"Asian",15006.00,"False",0.00,729.00,"False","False",1038,326.30,392.00,"Savings",7,31.92,"False",13.78,,"False","True",0,"Medium",2,0,6,"647-581-3191T","4512 2380T 4175 1472","CREDIT","TCINDY_FRANCO47@rand.att.net",0.14,0.15
252919,"F","Barrie","ON","BROWN DEB",28,"False",,"White",73856.00,"True",951659.00,0.00,"True","False",2838,11101.70,712.00,"Investment",4,88.00,"True",1488.13,"Mortgage","False","False",0,"High",4,3,2,"613-366-6311T","5415 9079T 5995 6221","CREDIT","TBROWNF39@test.neo.com",0.13,0.20
242071,"M","Richmond","BC","GAGNE JONATHAN",50,"True",,"Asian",74796.00,"True",1199300.00,0.00,"True","False",5478,43019.53,772.00,"Investment",5,44.00,"True",4202.70,"Personal Loan","False","False",7,"High",5,3,1,"672-385-1363T","4510 1317T 7230 3247","CREDIT","TGAGNEJONATHAN@fake.cogeco.ca",0.14,0.17
123550,"F","Calgary","AB","BONERTZ VALORIE",39,"True",,"White",127889.00,"True",669158.00,0.00,"True","False",10657,21063.89,743.00,"Investment; Checking",17,19.45,"False",57.77,"Auto Loan","False","False",0,"Medium",2,1,5,"587-975-1343T","4510 1650T 7558 2179","DEBIT","TBV2126568@synth.gmail.com",0.14,0.13
