customer_id,first_name,last_name,birth_date,age,gender,address,city,province,postal_code,country,phone,email,employer,employment_status,annual_income,segment,kyc_level,risk_rating,customer_since,is_active,created_at
PMLA-C001178-SYN,Linda,Anderson,1971-06-22,54,Female,6014 Bloor Crescent,Montreal,QC,H8A 4E0,Canada,+1-514-765-8004,linda.anderson53@yahoo.ca,Rogers,Unemployed,38256.78,RETAIL,ENHANCED,LOW,2011-08-10,True,2026-01-10 21:04:43
PMLA-C001179-SYN,Isabelle,Garcia,1955-04-26,70,Other,8227 Albert Crescent,Windsor,ON,N0K 3H5,Canada,+1-825-995-1770,igarcia@icloud.com,CAE,Employed,37643.91,RETAIL,STANDARD,HIGH,2021-08-29,True,2026-01-10 21:04:43
PMLA-C001180-SYN,Ahmed,Brown,1964-03-07,61,Male,3729 James Avenue,Hamilton,ON,L7T 9Z8,Canada,+1-289-467-7618,ahmedbrown@icloud.com,Bell Canada,Retired,22600.38,SMALL_BUSINESS,BASIC,LOW,2003-10-03,True,2026-01-10 21:04:43
PMLA-C001181-SYN,Ava,Chen,1978-05-04,47,Female,2721 Albert Lane,Halifax,NS,B9C 7B0,Canada,+1-778-477-4965,ava.chen98@icloud.com,CIBC,Employed,61238.13,PRIVATE,STANDARD,MEDIUM,2014-10-30,True,2026-01-10 21:04:43
PMLA-C001182-SYN,Christopher,Garcia,2003-04-06,22,Male,1197 King Boulevard,Edmonton,AB,T1C 1Y0,Canada,+1-289-228-7212,christopher.garcia2@yahoo.ca,Government of Canada,Employed,71753.98,RETAIL,BASIC,MEDIUM,2011-11-17,True,2026-01-10 21:04:43
PMLA-C001183-SYN,Sophie,Jackson,1977-10-17,48,Female,2230 King Way,Windsor,ON,N1E 6E5,Canada,+1-514-476-3321,sophie.jackson@icloud.com,Air Canada,Employed,50808.33,RETAIL,STANDARD,MEDIUM,2002-09-10,True,2026-01-10 21:04:43
PMLA-C001184-SYN,Fatima,Lewis,2003-12-08,22,Male,3138 Pine Drive,Hamilton,ON,L5X 5Y3,Canada,+1-450-723-1916,fatimalewis@mail.com,Desjardins,Employed,,RETAIL,ENHANCED,LOW,2022-04-19,True,2026-01-10 21:04:43
PMLA-C001185-SYN,Jennifer,Lewis,2001-07-24,24,Female,5910 Hill Boulevard,St. John's,NL,A2P 2L7,Canada,+1-613-700-8904,jlewis@icloud.com,Rogers,Retired,38881.67,RETAIL,STANDARD,LOW,2023-11-13,True,2026-01-10 21:04:43
PMLA-C001186-SYN,Jean,Bouchard,1994-01-06,32,Other,7496 Queen Lane,Edmonton,AB,T3V 7Y3,Canada,+1-450-867-5755,jean.bouchard84@gmail.com,CIBC,Employed,32984.28,PREMIUM,BASIC,HIGH,2008-11-19,True,2026-01-10 21:04:43
PMLA-C001187-SYN,Jennifer,Singh,1950-06-04,75,Prefer not to say,3647 Pine Boulevard,Vancouver,BC,V7A 7Y2,Canada,+1-403-339-6907,jennifer.singh@fastmail.com,BMO,Self-employed,33337.97,SMALL_BUSINESS,BASIC,MEDIUM,2013-04-30,True,2026-01-10 21:04:43
PMLA-C001188-SYN,Ahmed,Thompson,1992-08-27,33,Male,2533 Albert Lane,Guelph,ON,N2K 6C7,Canada,+1-236-783-7785,athompson@mail.com,Bell Canada,Employed,35187.32,PREMIUM,STANDARD,MEDIUM,2007-10-10,True,2026-01-10 21:04:43
PMLA-C001189-SYN,Lucas,Miller,1989-03-26,36,Male,2355 Albert Avenue,Winnipeg,MB,R8K 2G4,Canada,+1-416-365-4494,lucasmiller@protonmail.com,CIBC,Employed,32043.89,SMALL_BUSINESS,STANDARD,LOW,2001-10-24,True,2026-01-10 21:04:43
PMLA-C001190-SYN,Nancy,Lavoie,1953-11-28,72,Female,3792 James Avenue,London,ON,N1A 5A2,Canada,+1-289-744-3653,nancy.lavoie5@icloud.com,Air Canada,Employed,109915.55,SMALL_BUSINESS,BASIC,MEDIUM,2018-11-03,True,2026-01-10 21:04:43
PMLA-C001191-SYN,Barbara,Thomas,2001-01-25,24,Female,3556 Bay Drive,Hamilton,ON,L7J 2T8,Canada,+1-604-822-7852,barbara_thomas@hotmail.com,,Unemployed,24970.41,RETAIL,STANDARD,LOW,2008-09-08,True,2026-01-10 21:04:43
PMLA-C001192-SYN,Thomas,White,1979-07-29,46,Female,6270 Front Lane,Guelph,ON,N3V 1P5,Canada,+1-613-454-2825,twhite@hotmail.com,,Employed,52149.26,SMALL_BUSINESS,STANDARD,LOW,2021-05-13,True,2026-01-10 21:04:43
PMLA-C001193-SYN,Luc,Patel,1965-06-07,60,Male,7805 Park Boulevard,Quebec City,QC,G1M 8N0,Canada,+1-365-900-8436,lpatel@gmail.com,City of Toronto,Employed,,SMALL_BUSINESS,STANDARD,LOW,2021-06-03,True,2026-01-10 21:04:43
PMLA-C001194-SYN,Linda,White,1997-06-04,28,Other,5689 Elm Drive,Ottawa,ON,K9N 9S0,Canada,+1-289-440-4435,lwhite@fastmail.com,BMO,Employed,55794.12,RETAIL,ENHANCED,LOW,2002-07-17,True,2026-01-10 21:04:43
PMLA-C001195-SYN,Ahmed,Gagnon,1951-01-06,75,Male,4583 Cedar Drive,Toronto,ON,M0B 7W8,Canada,+1-587-705-6727,ahmed.gagnon67@mail.com,Microsoft Canada,Employed,58513.98,RETAIL,STANDARD,LOW,2019-08-20,True,2026-01-10 21:04:43
PMLA-C001196-SYN,Pierre,Li,2000-10-21,25,Male,7297 Elm Way,Quebec City,QC,G5E 8E4,Canada,+1-289-240-6053,pierre_li@icloud.com,Air Canada,Student,27132.71,RETAIL,STANDARD,HIGH,2009-01-09,True,2026-01-10 21:04:43
PMLA-C001197-SYN,Michael,Singh,1978-11-19,47,Other,7236 John Way,Kitchener,ON,N9W 5X5,Canada,+1-825-477-2234,michael.singh@gmail.com,City of Toronto,Employed,14583.88,RETAIL,STANDARD,MEDIUM,2020-03-09,True,2026-01-10 21:04:43
PMLA-C001198-SYN,Susan,Kim,1987-05-30,38,Other,4567 Wellington Drive,Victoria,BC,V1S 4P9,Canada,+1-343-350-5238,susan.kim32@gmail.com,TD Bank,Employed,55558.58,RETAIL,STANDARD,LOW,2017-09-01,True,2026-01-10 21:04:43
PMLA-C001199-SYN,François,Lewis,1957-07-10,68,Female,3614 Bloor Road,Ottawa,ON,K7J 5V1,Canada,+1-289-572-7379,françoislewis@yahoo.ca,Telus,Employed,32867.11,PREMIUM,STANDARD,LOW,2016-06-24,True,2026-01-10 21:04:43
PMLA-C001200-SYN,Karen,Anderson,1975-07-17,50,Male,114 Wellington Street,Charlottetown,PE,C5V 8J6,Canada,+1-647-914-4367,karenanderson@icloud.com,,Student,58539.04,RETAIL,STANDARD,LOW,2011-12-22,True,2026-01-10 21:04:43
PMLA-C001201-SYN,Ahmed,Patel,1984-07-31,41,Male,8165 Front Street,Moncton,NB,E6B 0V4,Canada,+1-403-301-5554,ahmedpatel@fastmail.com,,Employed,65476.29,SMALL_BUSINESS,ENHANCED,MEDIUM,2012-09-22,True,2026-01-10 21:04:43
PMLA-C001202-SYN,Sophie,Garcia,2004-03-29,21,Female,6252 Lake Crescent,Barrie,ON,L6H 1P7,Canada,+1-613-508-1101,sgarcia@icloud.com,Google Canada,Employed,64733.64,RETAIL,STANDARD,LOW,2010-06-28,True,2026-01-10 21:04:43
PMLA-C001203-SYN,Michael,Walker,1990-02-20,35,Male,3396 College Boulevard,Hamilton,ON,L9H 1H2,Canada,+1-604-930-4584,michael_walker@hotmail.com,IBM Canada,Retired,,SMALL_BUSINESS,BASIC,MEDIUM,2006-03-21,True,2026-01-10 21:04:43
PMLA-C001204-SYN,Charles,Roy,1990-11-20,35,Female,6880 Albert Crescent,Toronto,ON,M1P 4E7,Canada,+1-403-599-1115,croy@protonmail.com,Telus,Employed,30806.73,RETAIL,STANDARD,LOW,2020-03-10,True,2026-01-10 21:04:43
PMLA-C001205-SYN,Lisa,Lee,1983-11-07,42,Female,7876 Church Street,London,ON,N8P 2A8,Canada,+1-438-856-3288,lisa.lee76@icloud.com,Air Canada,Student,41604.99,SMALL_BUSINESS,STANDARD,LOW,2022-06-26,True,2026-01-10 21:04:43
PMLA-C001206-SYN,Luc,Lavoie,1971-11-01,54,Male,82 Victoria Avenue,Edmonton,AB,T8P 0S9,Canada,+1-365-809-9785,luclavoie@protonmail.com,Rogers,Employed,47763.29,PREMIUM,STANDARD,LOW,2011-01-09,True,2026-01-10 21:04:43
PMLA-C001207-SYN,Thomas,Jackson,1949-12-28,76,Female,3112 Wellington Drive,Montreal,QC,H3A 1E1,Canada,+1-343-469-1351,tjackson@icloud.com,Air Canada,Employed,34094.09,RETAIL,STANDARD,LOW,2003-05-10,True,2026-01-10 21:04:43
PMLA-C001208-SYN,Ahmed,Kim,1967-09-11,58,Female,8574 Park Lane,Windsor,ON,N1T 9X3,Canada,+1-343-667-2458,ahmedkim@mail.com,Government of Canada,Unemployed,30542.18,SMALL_BUSINESS,BASIC,MEDIUM,2015-12-10,True,2026-01-10 21:04:43
PMLA-C001209-SYN,Ming,Singh,2004-08-06,21,Male,8748 Pine Lane,Whitehorse,YT,Y6B 1Z9,Canada,+1-905-993-8080,msingh@protonmail.com,Bell Canada,Employed,125958.63,RETAIL,ENHANCED,HIGH,2012-09-26,True,2026-01-10 21:04:43
PMLA-C001210-SYN,Lisa,Davis,1988-07-14,37,Male,7113 George Street,St. John's,NL,A1A 2V1,Canada,+1-647-895-6125,lisadavis@gmail.com,CN Rail,Employed,99975.82,RETAIL,STANDARD,MEDIUM,2017-03-02,True,2026-01-10 21:04:43
PMLA-C001211-SYN,Lucas,Roy,1982-06-02,43,Male,1538 Church Lane,Kitchener,ON,N6S 3K9,Canada,+1-604-894-6780,lucas_roy@hotmail.com,Bombardier,Employed,30268.93,PRIVATE,BASIC,LOW,2022-03-08,True,2026-01-10 21:04:43
PMLA-C001212-SYN,Yan,Gagnon,1950-11-18,75,Female,1005 Pine Boulevard,Sherbrooke,QC,J8M 3P0,Canada,+1-613-486-7046,yan_gagnon@outlook.com,Telus,Student,114114.41,PREMIUM,STANDARD,LOW,2006-04-08,True,2026-01-10 21:04:43
PMLA-C001213-SYN,Karen,Taylor,1952-09-20,73,Female,2850 Lake Lane,Toronto,ON,M3G 7V3,Canada,+1-613-646-6809,ktaylor@fastmail.com,University of Toronto,Employed,87449.08,RETAIL,ENHANCED,LOW,2004-05-13,True,2026-01-10 21:04:43
PMLA-C001214-SYN,Marie,Singh,1954-06-28,71,Female,9505 Park Road,London,ON,N9L 2T0,Canada,+1-289-270-6664,marie.singh@outlook.com,Telus,Employed,44222.99,PREMIUM,STANDARD,MEDIUM,2014-10-29,True,2026-01-10 21:04:43
PMLA-C001215-SYN,Sophie,Lee,1961-12-14,64,Female,9257 Maple Road,Kitchener,ON,N9Z 0K7,Canada,+1-905-905-2796,sophie.lee19@mail.com,IBM Canada,Self-employed,32587.7,PREMIUM,ENHANCED,LOW,2004-01-07,True,2026-01-10 21:04:43
PMLA-C001216-SYN,Barbara,Anderson,1948-01-06,78,Female,5329 Dundas Avenue,Moncton,NB,E0A 4L3,Canada,+1-403-457-4532,banderson@icloud.com,Desjardins,Self-employed,90512.72,RETAIL,BASIC,MEDIUM,2000-05-02,True,2026-01-10 21:04:43
PMLA-C001217-SYN,Emma,Martinez,1959-10-26,66,Female,6521 College Drive,Saskatoon,SK,S5H 7W0,Canada,+1-343-656-9935,emma.martinez41@yahoo.ca,,Student,64531.37,RETAIL,STANDARD,MEDIUM,2018-12-22,True,2026-01-10 21:04:43
PMLA-C001218-SYN,Nancy,Thompson,1983-01-19,43,Male,7307 King Boulevard,Edmonton,AB,T6P 8S1,Canada,+1-613-369-6063,nancy.thompson@outlook.com,City of Toronto,Employed,134492.08,RETAIL,STANDARD,MEDIUM,2018-07-13,True,2026-01-10 21:04:43
PMLA-C001219-SYN,Charles,Jones,1974-12-25,51,Male,3289 King Avenue,St. John's,NL,A7N 7J5,Canada,+1-437-727-7003,charles.jones14@protonmail.com,Government of Canada,Employed,36902.57,RETAIL,STANDARD,LOW,2010-04-04,True,2026-01-10 21:04:43
PMLA-C001220-SYN,Charlotte,Côté,1958-10-08,67,Female,4458 James Boulevard,Saskatoon,SK,S2C 0Y2,Canada,+1-365-330-6342,ccôté@mail.com,IBM Canada,Employed,23812.88,RETAIL,STANDARD,LOW,2003-02-22,True,2026-01-10 21:04:43
PMLA-C001221-SYN,Karen,Thomas,1950-02-25,75,Female,758 John Avenue,Windsor,ON,N3V 2H9,Canada,+1-289-324-1264,karenthomas@mail.com,CIBC,Employed,35822.04,SMALL_BUSINESS,STANDARD,LOW,2013-09-16,True,2026-01-10 21:04:43
PMLA-C001222-SYN,Ling,Tremblay,1947-04-19,78,Male,9694 Front Lane,Edmonton,AB,T3Z 0X7,Canada,+1-604-875-5817,ling.tremblay97@protonmail.com,Suncor,Employed,46041.95,RETAIL,STANDARD,LOW,2013-11-04,True,2026-01-10 21:04:43
PMLA-C001223-SYN,François,Smith,1995-09-12,30,Male,6693 James Road,Quebec City,QC,G5A 8N5,Canada,+1-365-542-7998,françois_smith@fastmail.com,Government of Canada,Employed,69885.09,SMALL_BUSINESS,BASIC,LOW,2013-08-23,True,2026-01-10 21:04:43
PMLA-C001224-SYN,Ming,Walker,1959-11-11,66,Male,4432 Albert Road,Windsor,ON,N3K 4L6,Canada,+1-587-607-2726,mwalker@yahoo.ca,Bell Canada,Employed,39568.33,RETAIL,ENHANCED,LOW,2023-04-28,True,2026-01-10 21:04:43
PMLA-C001225-SYN,Fatima,Wilson,1969-05-22,56,Female,4175 Main Drive,Regina,SK,S9P 1W6,Canada,+1-438-627-2420,fwilson@icloud.com,,Employed,61034.46,RETAIL,BASIC,LOW,2017-09-20,True,2026-01-10 21:04:43
PMLA-C001226-SYN,Sarah,Lee,1982-10-03,43,Female,3334 George Crescent,Winnipeg,MB,R9K 9X0,Canada,+1-437-994-3584,sarah.lee@yahoo.ca,BMO,Employed,38284.61,RETAIL,BASIC,LOW,2017-09-19,True,2026-01-10 21:04:43
PMLA-C001227-SYN,Susan,Jones,1971-02-12,54,Female,2908 Maple Road,Moncton,NB,E7B 2K1,Canada,+1-587-695-4068,susan.jones@hotmail.com,Suncor,Employed,25603.65,RETAIL,STANDARD,LOW,2000-08-13,False,2026-01-10 21:04:43
PMLA-C001228-SYN,Ava,Miller,2003-11-13,22,Prefer not to say,1298 Albert Way,Toronto,ON,M5J 2M4,Canada,+1-343-444-5213,ava_miller@fastmail.com,Scotiabank,Employed,31569.95,RETAIL,ENHANCED,LOW,2020-04-13,False,2026-01-10 21:04:43
PMLA-C001229-SYN,Elizabeth,Harris,1961-09-21,64,Female,873 Oak Drive,Regina,SK,S8A 8J4,Canada,+1-905-383-4357,elizabeth.harris@protonmail.com,TD Bank,Employed,73468.65,RETAIL,BASIC,LOW,2015-09-18,True,2026-01-10 21:04:43
PMLA-C001230-SYN,Jean,Wilson,1977-05-20,48,Female,2688 Maple Drive,Saskatoon,SK,S1E 6T9,Canada,+1-450-942-5753,jean_wilson@outlook.com,Government of Canada,Employed,,SMALL_BUSINESS,BASIC,LOW,2004-12-20,True,2026-01-10 21:04:43
PMLA-C001231-SYN,Luc,Harris,1981-11-29,44,Female,116 Elm Lane,Windsor,ON,N1N 3W6,Canada,+1-236-972-3773,luc.harris56@outlook.com,Desjardins,Employed,35104.48,PREMIUM,ENHANCED,LOW,2001-01-14,True,2026-01-10 21:04:43
PMLA-C001232-SYN,James,Lavoie,1962-09-16,63,Female,1217 Oak Lane,Moncton,NB,E0T 5N0,Canada,+1-343-465-9221,jameslavoie@icloud.com,Amazon Canada,Employed,48828.94,RETAIL,STANDARD,MEDIUM,2010-03-11,True,2026-01-10 21:04:43
PMLA-C001233-SYN,Sophie,Wang,1969-06-16,56,Female,5567 James Drive,Guelph,ON,N5N 0C7,Canada,+1-365-652-3736,sophie_wang@fastmail.com,Bombardier,Employed,51686.26,RETAIL,BASIC,MEDIUM,2002-11-01,True,2026-01-10 21:04:43
PMLA-C001234-SYN,Mary,Singh,1962-07-15,63,Female,1196 Dundas Street,Hamilton,ON,L5A 2M0,Canada,+1-403-522-2052,mary.singh9@icloud.com,Amazon Canada,Retired,44305.34,RETAIL,STANDARD,MEDIUM,2019-09-25,True,2026-01-10 21:04:43
PMLA-C001235-SYN,Ling,Wang,1962-07-08,63,Male,4172 Oak Crescent,St. John's,NL,A9A 4M8,Canada,+1-437-452-9886,ling_wang@yahoo.ca,BMO,Employed,38629.4,SMALL_BUSINESS,STANDARD,LOW,2003-03-12,True,2026-01-10 21:04:43
PMLA-C001236-SYN,William,Roy,1995-08-24,30,Male,7929 Oak Road,Victoria,BC,V1T 6M5,Canada,+1-437-694-8646,william.roy@hotmail.com,CN Rail,Employed,,SMALL_BUSINESS,STANDARD,LOW,2020-04-12,True,2026-01-10 21:04:43
PMLA-C001237-SYN,Sophie,Kim,2003-12-15,22,Female,2438 Oak Lane,Ottawa,ON,K9H 8L8,Canada,+1-613-441-6910,sophie_kim@fastmail.com,University of Toronto,Unemployed,73034.65,SMALL_BUSINESS,STANDARD,LOW,2000-09-17,True,2026-01-10 21:04:43
PMLA-C001238-SYN,Mary,Hall,1966-10-10,59,Male,6942 Park Boulevard,Hamilton,ON,L6M 8M4,Canada,+1-289-893-8453,mary_hall@outlook.com,CAE,Employed,32322.74,RETAIL,STANDARD,LOW,2020-05-12,True,2026-01-10 21:04:43
PMLA-C001239-SYN,Isabelle,Jackson,1974-12-02,51,Female,3845 River Street,Edmonton,AB,T6H 0E6,Canada,+1-587-399-5027,isabelle.jackson@yahoo.ca,CIBC,Employed,73617.29,RETAIL,ENHANCED,LOW,2008-02-29,True,2026-01-10 21:04:43
PMLA-C001240-SYN,Lisa,Kim,1947-11-20,78,Male,5949 Front Avenue,Winnipeg,MB,R4J 4M2,Canada,+1-437-279-2724,lkim@icloud.com,Rogers,Employed,47740.12,SMALL_BUSINESS,BASIC,LOW,2013-06-04,True,2026-01-10 21:04:43
PMLA-C001241-SYN,Karen,Chen,1966-04-27,59,Female,1223 Elm Avenue,Guelph,ON,N1S 4V9,Canada,+1-365-457-7347,karenchen@fastmail.com,University of Toronto,Self-employed,69167.79,RETAIL,STANDARD,MEDIUM,2005-04-21,True,2026-01-10 21:04:43
PMLA-C001242-SYN,Patricia,Kim,1973-05-11,52,Male,1234 Front Drive,Toronto,ON,M4V 9H3,Canada,+1-647-547-8627,patriciakim@icloud.com,Shopify,Unemployed,,RETAIL,BASIC,LOW,2013-06-13,True,2026-01-10 21:04:43
PMLA-C001243-SYN,Charlotte,Lee,1993-01-02,33,Female,6291 Elm Boulevard,Quebec City,QC,G3B 1L6,Canada,+1-416-635-7893,charlotte_lee@protonmail.com,TD Bank,Employed,56578.86,RETAIL,STANDARD,LOW,2006-08-06,True,2026-01-10 21:04:43
PMLA-C001244-SYN,Yan,Wong,1998-08-17,27,Female,6321 King Street,Montreal,QC,H6C 4T1,Canada,+1-450-795-1147,yan.wong@hotmail.com,CIBC,Self-employed,39243.44,PREMIUM,STANDARD,LOW,2018-08-23,True,2026-01-10 21:04:43
PMLA-C001245-SYN,Joseph,Rodriguez,1955-02-14,70,Male,6408 Maple Boulevard,St. John's,NL,A9X 4G5,Canada,+1-647-673-7472,joseph.rodriguez98@fastmail.com,Rogers,Employed,58511.35,RETAIL,BASIC,LOW,2000-08-14,True,2026-01-10 21:04:43
PMLA-C001246-SYN,Marc,Wilson,1967-02-18,58,Female,6933 Maple Lane,Quebec City,QC,G9P 2W5,Canada,+1-236-667-6302,marc.wilson85@protonmail.com,CAE,Student,54857.99,RETAIL,STANDARD,LOW,2021-01-17,True,2026-01-10 21:04:43
PMLA-C001247-SYN,Olivia,Harris,1963-10-01,62,Male,7685 River Avenue,Sherbrooke,QC,J0P 9J9,Canada,+1-236-947-9773,oharris@gmail.com,Telus,Employed,24049.11,SMALL_BUSINESS,ENHANCED,LOW,2018-05-20,True,2026-01-10 21:04:43
PMLA-C001248-SYN,François,Smith,2000-05-23,25,Male,7668 Church Street,London,ON,N7N 1H1,Canada,+1-647-290-9198,françoissmith@protonmail.com,CIBC,Employed,39930.93,RETAIL,STANDARD,MEDIUM,2015-06-27,True,2026-01-10 21:04:43
PMLA-C001249-SYN,Wei,Morin,1999-06-02,26,Male,6120 Lake Lane,Vancouver,BC,V2L 3V7,Canada,+1-438-238-8327,wei.morin93@mail.com,Air Canada,Employed,75401.86,PREMIUM,STANDARD,LOW,2006-12-09,True,2026-01-10 21:04:43
PMLA-C001250-SYN,David,Gauthier,1994-06-01,31,Male,9709 Yonge Street,Ottawa,ON,K1V 5H2,Canada,+1-613-803-3869,dgauthier@protonmail.com,Desjardins,Employed,48545.66,RETAIL,ENHANCED,MEDIUM,2006-05-18,True,2026-01-10 21:04:43
PMLA-C001251-SYN,Liam,White,1975-06-15,50,Male,965 John Boulevard,Quebec City,QC,G1N 9C2,Canada,+1-514-346-7796,lwhite@fastmail.com,Telus,Retired,72024.49,RETAIL,STANDARD,LOW,2012-10-02,True,2026-01-10 21:04:43
PMLA-C001252-SYN,william,Singh,1960-01-14,66,Male,6519 Front Drive,Kitchener,ON,N3L 6C1,Canada,+1-343-813-9162,william.singh68@outlook.com,Google Canada,Employed,35392.88,PREMIUM,STANDARD,MEDIUM,2001-11-03,True,2026-01-10 21:04:43
PMLA-C001253-SYN,Fatima,Jones,1988-02-25,37,Female,6302 Oak Drive,Charlottetown,PE,C3K 0W5,Canada,+1-514-488-2422,fjones@outlook.com,City of Toronto,Employed,35177.36,PREMIUM,STANDARD,MEDIUM,2002-12-30,False,2026-01-10 21:04:43
PMLA-C001254-SYN,Marie,Wong,1982-01-26,43,Male,7599 Albert Drive,Quebec City,QC,G6N 7R4,Canada,+1-450-556-5895,marie_wong@gmail.com,Google Canada,Employed,74071.32,RETAIL,STANDARD,LOW,2002-04-07,True,2026-01-10 21:04:43
PMLA-C001255-SYN,Susan,Clark,1973-04-10,52,Male,808 John Road,Sherbrooke,QC,J3K 3C3,Canada,+1-450-895-2144,susan_clark@mail.com,TD Bank,Employed,33622.69,PREMIUM,STANDARD,LOW,2012-08-16,True,2026-01-10 21:04:43
PMLA-C001256-SYN,Emma,Davis,1971-08-23,54,Female,7160 Elm Avenue,Victoria,BC,V6M 8K4,Canada,+1-289-664-8431,emma.davis@hotmail.com,RBC,Employed,47919.62,RETAIL,BASIC,LOW,2016-03-15,True,2026-01-10 21:04:43
PMLA-C001257-SYN,Luc,Kim,1955-01-07,71,Female,8799 Hill Avenue,Winnipeg,MB,R9Y 4Z5,Canada,+1-437-593-6469,luc_kim@yahoo.ca,CP Rail,Employed,108126.55,RETAIL,BASIC,LOW,2014-06-02,True,2026-01-10 21:04:43
PMLA-C001258-SYN,James,Johnson,1968-02-18,57,Male,4967 Pine Way,Kelowna,BC,V7X 5N4,Canada,+1-613-209-2132,james_johnson@fastmail.com,Suncor,Self-employed,17661.52,RETAIL,ENHANCED,MEDIUM,2010-04-01,True,2026-01-10 21:04:43
PMLA-C001259-SYN,Olivia,Gauthier,1948-12-27,77,Female,457 Oak Boulevard,Edmonton,AB,T1T 7B7,Canada,+1-778-476-7936,oliviagauthier@yahoo.ca,Telus,Self-employed,,RETAIL,STANDARD,MEDIUM,2003-12-09,True,2026-01-10 21:04:43
PMLA-C001260-SYN,Daniel,Lee,1974-01-13,52,Female,4729 Yonge Road,Hamilton,ON,L8J 2X6,Canada,+1-613-903-9226,daniel.lee@mail.com,City of Toronto,Student,39024.0,SMALL_BUSINESS,STANDARD,LOW,2018-09-05,True,2026-01-10 21:04:43
PMLA-C001261-SYN,Marie,Martin,1997-03-28,28,Other,9268 Lake Way,Windsor,ON,N3R 4S0,Canada,+1-438-782-7070,marie.martin@protonmail.com,Scotiabank,Employed,44827.06,RETAIL,ENHANCED,HIGH,2022-11-29,True,2026-01-10 21:04:43
PMLA-C001262-SYN,Ahmed,Wang,1951-01-17,75,Male,2381 Yonge Way,London,ON,N9T 4X6,Canada,+1-613-766-5983,ahmed.wang68@protonmail.com,Scotiabank,Employed,56792.27,RETAIL,STANDARD,MEDIUM,2008-03-20,True,2026-01-10 21:04:43
PMLA-C001263-SYN,Raj,Garcia,1982-11-09,43,Male,1975 Pine Crescent,Halifax,NS,B4R 9A1,Canada,+1-613-599-4339,raj_garcia@yahoo.ca,Google Canada,Retired,77147.19,RETAIL,ENHANCED,LOW,2006-09-22,True,2026-01-10 21:04:43
PMLA-C001264-SYN,Marie,Taylor,1976-04-01,49,Male,5781 George Crescent,Toronto,ON,M5R 9M2,Canada,+1-343-516-2063,mtaylor@gmail.com,CP Rail,Employed,33971.1,RETAIL,BASIC,MEDIUM,2007-10-23,True,2026-01-10 21:04:43
PMLA-C001265-SYN,Ava,Chen,1963-07-29,62,Male,3757 Front Lane,Kitchener,ON,N6C 1X8,Canada,+1-289-213-4978,ava.chen@protonmail.com,CN Rail,Self-employed,67384.62,PRIVATE,STANDARD,LOW,2008-12-18,True,2026-01-10 21:04:43
PMLA-C001266-SYN,Robert,Miller,1953-06-04,72,Male,1288 Albert Crescent,Moncton,NB,E9A 3R6,Canada,+1-403-602-4744,robert_miller@icloud.com,Google Canada,Employed,30095.74,RETAIL,BASIC,LOW,2009-01-07,True,2026-01-10 21:04:43
PMLA-C001267-SYN,Fatima,Brown,1960-07-10,65,Female,506 Lake Crescent,Regina,SK,S5J 5J1,Canada,+1-604-359-5111,fbrown@hotmail.com,University of Toronto,Unemployed,46816.59,SMALL_BUSINESS,BASIC,MEDIUM,2011-03-12,True,2026-01-10 21:04:43
PMLA-C001268-SYN,Wei,Kim,1994-10-31,31,Female,2062 College Way,London,ON,N5G 4Z4,Canada,+1-437-712-6825,wei_kim@outlook.com,Desjardins,Student,56040.24,RETAIL,STANDARD,LOW,2003-10-22,True,2026-01-10 21:04:43
PMLA-C001269-SYN,Sophie,Li,1976-01-29,49,Female,2729 Pine Way,Halifax,NS,B1Y 5L9,Canada,+1-416-334-5995,sli@icloud.com,Bombardier,Retired,36412.6,PREMIUM,STANDARD,LOW,2010-08-30,True,2026-01-10 21:04:43
PMLA-C001270-SYN,François,Gauthier,2001-02-06,24,Female,557 College Avenue,Barrie,ON,L5Z 5R7,Canada,+1-343-392-3320,françois_gauthier@mail.com,CAE,Employed,53903.59,RETAIL,STANDARD,LOW,2004-10-03,True,2026-01-10 21:04:43
PMLA-C001271-SYN,Liam,Moore,1981-10-06,44,Female,8764 Oak Crescent,Victoria,BC,V2A 2A3,Canada,+1-604-763-9996,liam.moore@hotmail.com,,Student,41338.39,PRIVATE,STANDARD,HIGH,2008-12-10,True,2026-01-10 21:04:43
PMLA-C001272-SYN,Charles,Tremblay,1990-02-25,35,Female,5925 Victoria Crescent,Quebec City,QC,G0T 1Y0,Canada,+1-450-615-6340,ctremblay@outlook.com,Amazon Canada,Employed,41355.87,SMALL_BUSINESS,BASIC,LOW,2000-04-02,True,2026-01-10 21:04:43
PMLA-C001273-SYN,Nancy,Roy,1983-03-12,42,Female,8113 Spadina Drive,Whitehorse,YT,Y0P 8W6,Canada,+1-905-259-3635,nancyroy@yahoo.ca,IBM Canada,Retired,33278.95,RETAIL,BASIC,LOW,2014-09-14,True,2026-01-10 21:04:43
PMLA-C001274-SYN,James,Garcia,1971-05-14,54,Female,9968 Front Crescent,Kitchener,ON,N0B 0C9,Canada,+1-647-235-8385,james_garcia@mail.com,University of Toronto,Student,74102.28,RETAIL,ENHANCED,MEDIUM,2010-05-28,True,2026-01-10 21:04:43
PMLA-C001275-SYN,John,Martin,1999-03-23,26,Male,9411 James Lane,Guelph,ON,N9R 7C8,Canada,+1-778-346-2789,john.martin@mail.com,CN Rail,Employed,66478.74,SMALL_BUSINESS,BASIC,HIGH,2001-11-16,True,2026-01-10 21:04:43
