account_id,customer_id,account_type,account_number,currency,balance,available_balance,hold_amount,interest_rate,overdraft_limit,opened_date,last_activity_date,status,branch_id,created_at
PMLA-A001585-SYN,PMLA-C001269-SYN,SAVINGS,****8039,CAD,6938.67,6376.74,0.0,1.02,2000,2013-04-27,2021-04-19,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A001586-SYN,PMLA-C000617-SYN,SAVINGS,****5154,USD,29974.72,24799.29,0.0,2.29,1000,2012-01-06,2013-07-15,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001587-SYN,PMLA-C000224-SYN,CHECKING,****4143,CAD,6418.48,5235.98,0.0,1.25,500,2008-06-18,2011-07-23,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A001588-SYN,PMLA-C000210-SYN,CHECKING,****3281,CAD,2680.31,2411.94,91.64,2.84,2000,2012-09-07,2019-06-22,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001589-SYN,PMLA-C000216-SYN,SAVINGS,****8977,CAD,2684.15,2248.86,0.0,2.27,1000,2011-08-03,2018-11-01,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A001590-SYN,PMLA-C000338-SYN,SAVINGS,****1937,CAD,617.4,579.92,434.11,3.63,0,2022-02-19,2024-03-15,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A001591-SYN,PMLA-C000461-SYN,CHECKING,****2422,CAD,4597.68,3921.12,0.0,4.06,2000,2021-06-24,2023-01-24,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A001592-SYN,PMLA-C000127-SYN,CHECKING,****3650,CAD,8214.54,7742.49,0.0,2.63,500,2006-05-10,2011-04-29,ACTIVE,BR-0011,2026-01-10 21:04:43
PMLA-A001593-SYN,PMLA-C000608-SYN,BUSINESS,****4633,CAD,15758.88,15437.64,0.0,1.92,1000,2019-03-25,2022-10-28,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001594-SYN,PMLA-C000309-SYN,CHECKING,****3959,CAD,12026.24,10610.1,0.0,1.72,5000,2024-01-12,2024-05-21,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A001595-SYN,PMLA-C000249-SYN,CHECKING,****1654,CAD,1282.11,1084.35,446.65,1.58,5000,2011-06-07,2019-01-06,FROZEN,BR-0038,2026-01-10 21:04:43
PMLA-A001596-SYN,PMLA-C000201-SYN,JOINT,****4600,CAD,9374.3,8383.88,0.0,1.14,5000,2021-06-20,2024-09-14,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A001597-SYN,PMLA-C000684-SYN,CHECKING,****2151,CAD,88446.2,71723.88,0.0,0.94,0,2009-09-30,2013-12-04,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A001598-SYN,PMLA-C000874-SYN,CHECKING,****2498,CAD,8574.52,7845.1,0.0,3.06,0,2007-04-10,2010-08-04,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001599-SYN,PMLA-C001231-SYN,BUSINESS,****9201,CAD,1654.59,1652.12,141.72,3.84,5000,2016-08-08,2022-09-24,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A001600-SYN,PMLA-C001102-SYN,CHECKING,****1869,CAD,2722.8,2685.99,0.0,1.5,0,2015-10-01,2019-04-11,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001601-SYN,PMLA-C000508-SYN,CHECKING,****4454,CAD,13640.73,13023.45,0.0,1.21,1000,2013-06-24,2023-02-22,DORMANT,BR-0045,2026-01-10 21:04:43
PMLA-A001602-SYN,PMLA-C001153-SYN,SAVINGS,****1842,CAD,2717.61,2289.51,0.0,2.71,2000,2024-03-28,2024-05-14,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001603-SYN,PMLA-C001396-SYN,SAVINGS,****6971,CAD,13173.26,12968.04,0.0,2.76,2000,2006-04-12,2015-08-26,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A001604-SYN,PMLA-C000696-SYN,JOINT,****9501,CAD,2107.11,1740.61,0.0,3.06,5000,2022-09-14,2023-08-08,ACTIVE,BR-0015,2026-01-10 21:04:43
PMLA-A001605-SYN,PMLA-C000129-SYN,BUSINESS,****8920,CAD,2580.53,2091.84,0.0,2.43,2000,2016-02-07,2023-11-18,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A001606-SYN,PMLA-C000024-SYN,CHECKING,****7633,CAD,4416.97,4260.0,0.0,0.19,2000,2020-02-28,2022-08-23,ACTIVE,BR-0046,2026-01-10 21:04:43
PMLA-A001607-SYN,PMLA-C001177-SYN,BUSINESS,****2445,CAD,21316.95,21280.09,0.0,0.66,500,2017-12-08,2020-02-22,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A001608-SYN,PMLA-C001252-SYN,CHECKING,****8122,CAD,611.75,506.62,0.0,1.05,1000,2021-08-03,2023-04-27,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A001609-SYN,PMLA-C000970-SYN,SAVINGS,****5515,CAD,17320.95,15714.41,0.0,3.41,0,2022-10-28,2024-05-04,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A001610-SYN,PMLA-C001073-SYN,CHECKING,****7389,CAD,6122.51,5785.27,0.0,0.3,1000,2020-10-13,2022-10-09,CLOSED,BR-0022,2026-01-10 21:04:43
PMLA-A001611-SYN,PMLA-C001453-SYN,CHECKING,****6258,CAD,21443.93,17273.28,25.39,2.6,2000,2010-03-01,2014-08-28,CLOSED,BR-0031,2026-01-10 21:04:43
PMLA-A001612-SYN,PMLA-C000838-SYN,CHECKING,****4259,USD,4330.47,3680.82,56.82,2.9,5000,2006-02-20,2023-06-24,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A001613-SYN,PMLA-C000426-SYN,BUSINESS,****9597,CAD,11663.82,10332.16,111.92,2.84,0,2005-11-22,2012-06-09,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001614-SYN,PMLA-C001087-SYN,SAVINGS,****2870,CAD,2121.65,1883.51,3.21,4.22,0,2016-09-05,2024-05-22,ACTIVE,BR-0046,2026-01-10 21:04:43
PMLA-A001615-SYN,PMLA-C000951-SYN,SAVINGS,****6658,CAD,5029.34,5002.61,0.0,0.56,1000,2006-06-18,2010-02-15,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A001616-SYN,PMLA-C000410-SYN,BUSINESS,****9983,CAD,580494.23,550301.8,0.0,1.7,2000,2022-06-19,2024-10-23,ACTIVE,BR-0048,2026-01-10 21:04:43
PMLA-A001617-SYN,PMLA-C000933-SYN,BUSINESS,****5211,CAD,1090.71,975.35,0.0,3.91,5000,2017-04-21,2024-02-24,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A001618-SYN,PMLA-C000451-SYN,CHECKING,****2650,CAD,11672.95,10834.7,0.0,3.43,1000,2018-06-12,2023-02-10,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A001619-SYN,PMLA-C000485-SYN,SAVINGS,****3942,CAD,14420.57,11636.83,0.0,4.15,1000,2009-08-18,2024-01-09,ACTIVE,BR-0004,2026-01-10 21:04:43
PMLA-A001620-SYN,PMLA-C001355-SYN,CHECKING,****2414,CAD,653.24,586.41,0.0,0.67,5000,2018-02-11,2018-07-02,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001621-SYN,PMLA-C000718-SYN,BUSINESS,****4218,CAD,53134.3,43904.34,0.0,1.88,0,2018-10-10,2021-01-29,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A001622-SYN,PMLA-C000479-SYN,CHECKING,****5512,CAD,16110.17,14185.75,0.0,4.11,2000,2019-01-20,2020-06-06,ACTIVE,BR-0011,2026-01-10 21:04:43
PMLA-A001623-SYN,PMLA-C000386-SYN,CHECKING,****4263,CAD,1258.76,1186.51,0.0,3.06,1000,2009-04-05,2018-04-16,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A001624-SYN,PMLA-C000163-SYN,CHECKING,****9337,CAD,1707.63,1642.13,0.0,2.07,2000,2006-12-17,2008-07-29,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A001625-SYN,PMLA-C001117-SYN,CHECKING,****3163,CAD,11011.77,10873.86,0.0,2.98,500,2007-04-11,2022-04-14,ACTIVE,BR-0048,2026-01-10 21:04:43
PMLA-A001626-SYN,PMLA-C000977-SYN,BUSINESS,****5493,USD,1321.89,1183.12,0.0,1.95,2000,2020-04-05,2020-05-19,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A001627-SYN,PMLA-C000138-SYN,CHECKING,****3279,CAD,1809.35,1515.24,188.63,0.55,1000,2020-06-15,2020-11-03,FROZEN,BR-0048,2026-01-10 21:04:43
PMLA-A001628-SYN,PMLA-C000798-SYN,BUSINESS,****5154,CAD,27371.74,23952.04,153.63,1.84,500,2011-05-09,2021-10-10,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A001629-SYN,PMLA-C000446-SYN,BUSINESS,****3998,CAD,3588.4,2992.38,0.0,1.1,2000,2021-09-21,2024-03-12,ACTIVE,BR-0002,2026-01-10 21:04:43
PMLA-A001630-SYN,PMLA-C001223-SYN,JOINT,****6801,CAD,663.76,539.82,0.0,0.87,1000,2017-05-13,2022-12-23,ACTIVE,BR-0006,2026-01-10 21:04:43
PMLA-A001631-SYN,PMLA-C001389-SYN,CHECKING,****3207,CAD,1669.88,1528.35,0.0,0.02,5000,2008-07-10,2019-02-13,ACTIVE,BR-0001,2026-01-10 21:04:43
PMLA-A001632-SYN,PMLA-C000209-SYN,CHECKING,****2126,CAD,72399.67,72380.87,32.75,0.6,0,2014-01-25,2014-08-17,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A001633-SYN,PMLA-C001308-SYN,JOINT,****8727,CAD,858.5,758.64,0.0,2.12,5000,2005-02-07,2005-09-01,ACTIVE,BR-0037,2026-01-10 21:04:43
PMLA-A001634-SYN,PMLA-C000398-SYN,CHECKING,****5979,CAD,1268.44,1107.71,0.0,2.6,5000,2007-05-09,2015-01-05,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A001635-SYN,PMLA-C000170-SYN,SAVINGS,****7165,CAD,2620.68,2176.52,0.0,3.51,5000,2016-01-06,2020-05-06,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A001636-SYN,PMLA-C001299-SYN,CHECKING,****4224,CAD,5856.7,5441.21,0.0,0.92,500,2007-04-05,2008-06-04,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A001637-SYN,PMLA-C000322-SYN,CHECKING,****6690,CAD,5085.4,4526.51,0.0,0.51,0,2005-06-09,2020-03-18,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001638-SYN,PMLA-C000910-SYN,BUSINESS,****2613,CAD,8019.11,6675.77,0.0,4.26,5000,2010-05-08,2024-02-27,FROZEN,BR-0039,2026-01-10 21:04:43
PMLA-A001639-SYN,PMLA-C001434-SYN,SAVINGS,****4111,CAD,3675.04,3225.0,0.0,0.8,5000,2020-10-25,2021-05-22,DORMANT,BR-0050,2026-01-10 21:04:43
PMLA-A001640-SYN,PMLA-C001044-SYN,CHECKING,****5736,CAD,5287.06,4834.12,393.35,2.47,2000,2013-04-17,2018-01-19,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001641-SYN,PMLA-C001056-SYN,BUSINESS,****8761,CAD,3816.59,3804.34,0.0,3.29,500,2020-11-22,2024-08-16,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001642-SYN,PMLA-C001286-SYN,BUSINESS,****3566,CAD,2924.37,2841.25,0.0,1.45,500,2016-01-23,2020-09-17,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A001643-SYN,PMLA-C001475-SYN,CHECKING,****5031,CAD,5978.09,4993.19,0.0,2.12,2000,2022-06-11,2023-09-16,ACTIVE,BR-0011,2026-01-10 21:04:43
PMLA-A001644-SYN,PMLA-C001170-SYN,SAVINGS,****2764,CAD,17669.73,15880.38,0.0,2.01,2000,2011-01-12,2020-01-02,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A001645-SYN,PMLA-C001322-SYN,JOINT,****5563,CAD,2164.0,1736.28,0.0,4.3,2000,2023-01-09,2024-05-04,ACTIVE,BR-0001,2026-01-10 21:04:43
PMLA-A001646-SYN,PMLA-C000928-SYN,BUSINESS,****3180,CAD,2563.46,2228.81,166.26,2.85,1000,2006-06-15,2016-05-30,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001647-SYN,PMLA-C001052-SYN,BUSINESS,****6186,CAD,1111.67,943.55,0.0,1.14,2000,2007-10-02,2023-11-20,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A001648-SYN,PMLA-C001219-SYN,BUSINESS,****8789,CAD,612.5,534.28,0.0,1.03,5000,2009-07-29,2024-03-24,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001649-SYN,PMLA-C000342-SYN,SAVINGS,****1206,CAD,425.44,380.47,0.0,0.91,5000,2009-05-17,2011-01-26,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A001650-SYN,PMLA-C001117-SYN,CHECKING,****6628,CAD,6241.14,5231.26,0.0,4.24,2000,2014-09-03,2022-06-20,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A001651-SYN,PMLA-C001144-SYN,BUSINESS,****7031,CAD,1513.84,1371.49,0.0,1.14,5000,2011-05-23,2013-06-19,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A001652-SYN,PMLA-C001120-SYN,CHECKING,****7787,USD,2155.79,1806.12,0.0,1.24,1000,2019-08-15,2024-06-08,ACTIVE,BR-0037,2026-01-10 21:04:43
PMLA-A001653-SYN,PMLA-C001474-SYN,CHECKING,****8303,CAD,5539.71,4970.95,0.0,1.04,5000,2019-12-29,2020-04-27,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A001654-SYN,PMLA-C000330-SYN,SAVINGS,****2111,CAD,6760.48,6108.05,0.0,4.25,1000,2018-09-27,2019-06-27,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A001655-SYN,PMLA-C000999-SYN,CHECKING,****4926,CAD,2175.94,1942.34,0.0,2.36,0,2011-02-25,2017-09-27,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A001656-SYN,PMLA-C001282-SYN,JOINT,****2781,CAD,33327.67,30798.33,135.05,1.9,500,2006-01-03,2020-04-05,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A001657-SYN,PMLA-C001233-SYN,BUSINESS,****1667,CAD,6649.53,6436.82,0.0,2.05,0,2017-11-02,2020-11-13,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A001658-SYN,PMLA-C000200-SYN,CHECKING,****8336,CAD,5635.53,4531.48,0.0,0.79,0,2021-07-16,2022-10-26,CLOSED,BR-0011,2026-01-10 21:04:43
PMLA-A001659-SYN,PMLA-C000372-SYN,SAVINGS,****5083,CAD,5141.42,4250.75,0.0,3.71,5000,2012-02-15,2023-07-09,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A001660-SYN,PMLA-C000139-SYN,JOINT,****6580,CAD,1923.43,1906.38,0.0,1.58,500,2017-06-12,2021-10-26,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A001661-SYN,PMLA-C001353-SYN,SAVINGS,****6064,CAD,21861.71,18460.01,0.0,1.29,500,2006-08-30,2021-01-08,ACTIVE,BR-0014,2026-01-10 21:04:43
PMLA-A001662-SYN,PMLA-C000085-SYN,SAVINGS,****4806,CAD,13998.6,12335.95,0.0,1.02,0,2020-05-31,2023-01-17,CLOSED,BR-0011,2026-01-10 21:04:43
PMLA-A001663-SYN,PMLA-C000795-SYN,SAVINGS,****3159,CAD,69981.74,64016.95,0.0,1.99,5000,2015-03-15,2024-08-24,ACTIVE,BR-0046,2026-01-10 21:04:43
PMLA-A001664-SYN,PMLA-C000373-SYN,CHECKING,****3642,CAD,2319.76,2278.36,0.0,3.43,5000,2015-10-15,2020-07-09,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A001665-SYN,PMLA-C000225-SYN,CHECKING,****9064,CAD,13922.96,11219.6,0.0,1.35,1000,2013-07-13,2013-10-22,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A001666-SYN,PMLA-C001317-SYN,CHECKING,****4278,CAD,3230.02,3004.97,0.0,2.14,2000,2017-01-02,2018-01-12,ACTIVE,BR-0017,2026-01-10 21:04:43
PMLA-A001667-SYN,PMLA-C000607-SYN,SAVINGS,****5962,CAD,4016.26,3921.23,0.0,2.19,5000,2005-07-09,2007-05-30,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A001668-SYN,PMLA-C000954-SYN,CHECKING,****4877,CAD,3494.24,3252.58,12.75,2.42,2000,2011-11-04,2019-08-16,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001669-SYN,PMLA-C000320-SYN,CHECKING,****5563,CAD,33409.4,32239.59,0.0,2.35,1000,2006-02-18,2017-05-15,FROZEN,BR-0004,2026-01-10 21:04:43
PMLA-A001670-SYN,PMLA-C000154-SYN,SAVINGS,****4883,CAD,1598.33,1295.74,0.0,1.43,5000,2009-07-06,2024-10-03,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A001671-SYN,PMLA-C000661-SYN,SAVINGS,****5534,CAD,5827.29,5018.93,0.0,0.58,0,2008-04-01,2024-10-25,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A001672-SYN,PMLA-C000055-SYN,CHECKING,****8703,CAD,1962.06,1869.09,0.0,2.35,5000,2017-08-26,2019-07-31,ACTIVE,BR-0037,2026-01-10 21:04:43
PMLA-A001673-SYN,PMLA-C001013-SYN,CHECKING,****1270,CAD,5655.56,4683.54,0.0,0.05,2000,2018-10-26,2022-10-07,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A001674-SYN,PMLA-C000978-SYN,CHECKING,****4133,CAD,21221.34,18297.22,0.0,4.46,2000,2012-10-23,2012-12-16,ACTIVE,BR-0002,2026-01-10 21:04:43
PMLA-A001675-SYN,PMLA-C000038-SYN,JOINT,****8546,CAD,37153.67,34708.95,0.0,1.53,5000,2009-09-19,2017-03-02,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001676-SYN,PMLA-C000077-SYN,CHECKING,****9037,CAD,4971.9,4889.14,0.0,0.13,0,2017-07-13,2023-10-04,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A001677-SYN,PMLA-C001337-SYN,SAVINGS,****5669,CAD,6630.74,5378.52,0.0,2.25,5000,2011-09-11,2018-07-13,ACTIVE,BR-0011,2026-01-10 21:04:43
PMLA-A001678-SYN,PMLA-C000204-SYN,BUSINESS,****3336,CAD,22644.42,18696.93,0.0,0.44,1000,2013-03-20,2023-10-31,ACTIVE,BR-0014,2026-01-10 21:04:43
PMLA-A001679-SYN,PMLA-C001441-SYN,CHECKING,****8335,CAD,6913.92,5860.04,114.57,0.15,1000,2008-11-01,2024-06-01,DORMANT,BR-0005,2026-01-10 21:04:43
PMLA-A001680-SYN,PMLA-C000386-SYN,CHECKING,****3089,CAD,7310.23,6679.63,0.0,0.02,500,2022-10-10,2023-04-18,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A001681-SYN,PMLA-C000481-SYN,SAVINGS,****3260,CAD,1071.78,1066.15,0.0,2.14,0,2020-03-19,2024-01-06,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A001682-SYN,PMLA-C000888-SYN,BUSINESS,****2878,CAD,3553.66,3437.58,0.0,3.96,2000,2005-09-06,2022-10-01,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001683-SYN,PMLA-C001415-SYN,BUSINESS,****4968,CAD,7657.54,6419.61,0.0,2.12,2000,2016-02-13,2024-04-25,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A001684-SYN,PMLA-C000905-SYN,SAVINGS,****1316,CAD,3238.5,2763.68,0.0,1.79,0,2017-04-04,2022-03-07,CLOSED,BR-0019,2026-01-10 21:04:43
PMLA-A001685-SYN,PMLA-C000383-SYN,BUSINESS,****2353,CAD,8466.16,7743.78,0.0,4.09,1000,2021-07-21,2023-05-05,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A001686-SYN,PMLA-C001462-SYN,CHECKING,****1395,CAD,8636.6,7100.78,0.0,3.31,500,2015-01-31,2024-07-27,ACTIVE,BR-0011,2026-01-10 21:04:43
PMLA-A001687-SYN,PMLA-C001149-SYN,SAVINGS,****9040,CAD,1180.17,955.81,297.3,3.05,0,2013-06-26,2018-07-04,CLOSED,BR-0043,2026-01-10 21:04:43
PMLA-A001688-SYN,PMLA-C000875-SYN,SAVINGS,****9509,CAD,10871.64,9018.45,0.0,0.33,0,2019-09-18,2020-02-19,ACTIVE,BR-0006,2026-01-10 21:04:43
PMLA-A001689-SYN,PMLA-C001110-SYN,SAVINGS,****5250,CAD,2316.18,2078.1,0.0,1.0,5000,2012-10-27,2014-09-30,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A001690-SYN,PMLA-C000199-SYN,JOINT,****8769,CAD,4515.2,3832.25,0.0,0.92,2000,2015-11-07,2018-08-20,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001691-SYN,PMLA-C000050-SYN,JOINT,****1821,CAD,4298.06,3835.65,0.0,1.83,5000,2020-07-16,2021-11-24,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A001692-SYN,PMLA-C001468-SYN,SAVINGS,****2659,CAD,9720.22,8622.6,0.0,2.71,2000,2013-03-14,2017-12-28,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A001693-SYN,PMLA-C001100-SYN,CHECKING,****1939,CAD,1906.51,1887.31,0.0,1.15,2000,2016-01-14,2024-07-02,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A001694-SYN,PMLA-C000320-SYN,SAVINGS,****1104,CAD,15483.2,15195.25,498.12,1.52,5000,2014-03-07,2021-01-11,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A001695-SYN,PMLA-C001219-SYN,SAVINGS,****9179,CAD,4186.07,3981.12,0.0,2.42,0,2010-01-21,2021-01-28,ACTIVE,BR-0022,2026-01-10 21:04:43
PMLA-A001696-SYN,PMLA-C001426-SYN,SAVINGS,****8504,CAD,4465.85,3937.32,0.0,3.81,500,2020-06-11,2022-11-03,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A001697-SYN,PMLA-C000273-SYN,BUSINESS,****1755,CAD,59405.82,58405.23,0.0,4.45,5000,2009-07-11,2019-03-08,CLOSED,BR-0049,2026-01-10 21:04:43
PMLA-A001698-SYN,PMLA-C000932-SYN,BUSINESS,****5440,CAD,8609.11,8363.08,190.08,0.77,2000,2012-10-30,2021-06-17,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A001699-SYN,PMLA-C000914-SYN,JOINT,****5275,USD,4095.16,4082.77,0.0,3.48,2000,2017-04-30,2024-07-10,CLOSED,BR-0017,2026-01-10 21:04:43
PMLA-A001700-SYN,PMLA-C000116-SYN,CHECKING,****3036,CAD,6705.97,6250.35,0.0,4.37,500,2010-08-31,2024-06-27,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A001701-SYN,PMLA-C001369-SYN,SAVINGS,****1176,CAD,2330.0,1988.07,0.0,4.14,500,2017-06-14,2019-09-07,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A001702-SYN,PMLA-C000695-SYN,JOINT,****7312,CAD,118726.69,111034.68,0.0,4.11,500,2022-09-01,2023-07-22,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A001703-SYN,PMLA-C000395-SYN,CHECKING,****5911,CAD,108.88,90.95,33.44,3.45,0,2020-06-17,2022-08-14,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A001704-SYN,PMLA-C000471-SYN,JOINT,****6080,CAD,2047.93,1828.48,0.0,1.51,5000,2014-05-16,2022-08-09,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001705-SYN,PMLA-C000978-SYN,CHECKING,****3313,CAD,5131.21,4376.43,0.0,2.16,2000,2022-03-26,2023-08-01,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A001706-SYN,PMLA-C000207-SYN,CHECKING,****4989,CAD,11691.99,10419.39,0.0,0.22,2000,2018-10-09,2022-02-25,ACTIVE,BR-0002,2026-01-10 21:04:43
PMLA-A001707-SYN,PMLA-C000395-SYN,CHECKING,****4863,CAD,4257.62,3630.68,0.0,1.4,500,2006-12-08,2017-09-20,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A001708-SYN,PMLA-C000982-SYN,SAVINGS,****3288,CAD,5297.22,4883.35,0.0,1.5,1000,2023-04-23,2023-07-05,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001709-SYN,PMLA-C001086-SYN,SAVINGS,****9168,CAD,3216.14,2609.13,0.0,1.6,5000,2015-03-07,2020-05-01,ACTIVE,BR-0007,2026-01-10 21:04:43
PMLA-A001710-SYN,PMLA-C000271-SYN,JOINT,****2972,CAD,1304.96,1184.6,0.0,0.42,5000,2022-08-31,2023-03-23,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A001711-SYN,PMLA-C000397-SYN,BUSINESS,****1358,CAD,7454.09,7046.91,0.0,0.18,5000,2012-09-11,2021-11-04,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A001712-SYN,PMLA-C001351-SYN,BUSINESS,****6108,CAD,6893.13,6631.18,0.0,1.98,2000,2022-12-15,2024-09-10,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A001713-SYN,PMLA-C001014-SYN,BUSINESS,****4240,CAD,384.41,344.5,0.0,4.0,1000,2017-12-29,2020-03-12,ACTIVE,BR-0015,2026-01-10 21:04:43
PMLA-A001714-SYN,PMLA-C000388-SYN,CHECKING,****8632,CAD,7802.99,7108.45,0.0,2.45,5000,2012-05-04,2016-05-13,ACTIVE,BR-0025,2026-01-10 21:04:43
PMLA-A001715-SYN,PMLA-C001267-SYN,SAVINGS,****7297,CAD,2789.78,2485.31,0.0,3.1,5000,2022-03-19,2023-03-25,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A001716-SYN,PMLA-C000066-SYN,SAVINGS,****7685,CAD,1521.83,1261.0,427.09,0.99,1000,2021-05-22,2024-05-02,ACTIVE,BR-0025,2026-01-10 21:04:43
PMLA-A001717-SYN,PMLA-C000550-SYN,BUSINESS,****3272,CAD,9172.26,8813.5,61.83,0.03,500,2016-09-10,2017-04-04,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A001718-SYN,PMLA-C000659-SYN,SAVINGS,****1351,CAD,2451.12,2070.39,0.0,3.86,2000,2017-12-20,2020-09-15,CLOSED,BR-0043,2026-01-10 21:04:43
PMLA-A001719-SYN,PMLA-C001103-SYN,CHECKING,****6999,USD,10882.88,10730.52,0.0,3.02,5000,2009-01-16,2012-10-21,ACTIVE,BR-0007,2026-01-10 21:04:43
PMLA-A001720-SYN,PMLA-C000192-SYN,SAVINGS,****6339,CAD,21237.05,19975.62,0.0,2.92,5000,2018-11-13,2021-07-12,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A001721-SYN,PMLA-C000283-SYN,CHECKING,****6572,CAD,3793.45,3582.08,40.98,2.54,2000,2021-06-30,2022-09-11,ACTIVE,BR-0006,2026-01-10 21:04:43
PMLA-A001722-SYN,PMLA-C000348-SYN,CHECKING,****7461,CAD,1240.74,1009.28,0.0,3.05,0,2005-07-05,2019-05-18,ACTIVE,BR-0015,2026-01-10 21:04:43
