ID,SEX,CITY,PROVINCE,FULLNAME,AGE,IsMarried,FAMILYID,RACE,Income,IsHomeOwner,HOMEVALUE,RENTVALUE,IsEduBachelors,IsUnemployed,AME,AMB,credit_score,AccountType,account_age,avg12_tx,BankIsPrimary,avg12_tx_volume,loan_status,credit_card_status,overdraft_usage,branch_visits,digital_usage_level,customer_service,complaints_filed,satisfaction_level,MobilePhone,CardNumber,CardType,Email,BankPresenceRating,ChurnProbability,AGE_bin,RACE_gen,Income_bin,HOMEVALUE_bin,RENTVALUE_bin,_k_score
35393,M,Toronto,ON,IANNETTA MIKE,37,False,,Asian,76131.0,True,1298055.0,0.0,True,False,3588,35876.79,717.0,Checking; Investment; Credit,4,8.8,False,35.47,Mortgage,False,True,0,Low,5,0,5,705-477-6050T,4512 2388T 8658 3746,CREDIT,TIM9386407642@fake.att.net,0.15,0.05,36-45,OTHER,60k-100k,1M-2M,0-500,40
53883,F,Toronto,ON,CLARK IRENE,32,False,,Asian,65657.0,True,1003079.0,0.0,True,False,3261,12328.15,659.0,Credit,16,6.83,False,15.65,Mortgage,True,True,0,Low,4,0,7,548-135-7002T,4514 0117T 1774 0085,CREDIT,TCI9813338@non.proton.com,0.15,0.12,26-35,OTHER,60k-100k,1M-2M,0-500,63
1600,M,Toronto,ON,HOCKE RUDY,27,False,,White,64086.0,True,956842.0,0.0,True,False,3511,17335.74,672.0,Credit,10,7.15,False,35.3,Mortgage,False,False,0,Low,6,0,5,647-244-3005T,4510 1638T 4036 9196,DEBIT,THOCKE_RUDY22@non.iCloud.com,0.15,0.24,26-35,White,60k-100k,500k-1M,0-500,19
96515,F,Montreal,QC,MICHAEL COMPTON,46,False,,Black,75087.0,True,681541.0,0.0,True,False,3630,31434.65,731.0,Checking,14,14.44,False,18.35,Mortgage,True,True,4,Medium,2,1,4,873-181-8294T,4510 1374T 7277 1093,CREDIT,TMC86906@test.yahoo.com,0.18,0.13,36-45,OTHER,60k-100k,500k-1M,0-500,19
68429,M,Toronto,ON,BARWISE PAUL,31,True,,White,102504.0,True,1068371.0,0.0,True,False,8542,8801.58,749.0,Joint; Checking; Investment; Credit,4,69.0,True,4500.03,Mortgage,True,False,0,High,5,3,2,249-904-4339T,4510 1522T 9371 6002,CREDIT,TBAPAgloomyDinosaur51951@rand.mail.com,0.15,0.14,26-35,White,100k-200k,1M-2M,0-500,6
100447,F,Montreal,QC,ROBERT CHRISTIAN,34,False,,White,68255.0,True,563243.0,0.0,True,False,3461,14018.37,655.0,Credit,6,8.21,False,53.06,Mortgage,False,False,0,Low,5,0,7,354-105-4754T,5415 9010T 5946 6301,CREDIT,TrelievedCockatoo8ROCH@synth.jumo.com,0.18,0.11,26-35,White,60k-100k,500k-1M,0-500,28
81163,F,Montreal,QC,LAINESSE HELENE,48,False,,White,78618.0,True,716399.0,0.0,True,False,3398,34927.82,695.0,Checking,32,42.0,True,2165.35,Mortgage,False,False,0,High,5,0,5,873-186-9556T,4512 2350T 8611 2371,CREDIT,TmellowPonie9LAHE@test.proton.com,0.18,0.12,46-55,White,60k-100k,500k-1M,0-500,7
45513,M,Toronto,ON,HART DAVID,20,False,,Asian,16254.0,False,0.0,864.0,True,False,1083,6138.17,460.0,Savings,4,8.2,False,4.33,,False,True,6,Low,5,1,3,753-370-7593T,4510 1372T 3366 9546,CREDIT,THD49152@non.live.com,0.15,0.12,18-25,OTHER,0-30k,0-200k,500-1k,9
28621,F,Toronto,ON,PREVOST REJEAN,27,True,kxNiWXCX,Asian,79381.0,True,1032018.0,0.0,False,False,4777,37382.52,687.0,Credit,4,10.52,False,26.74,Mortgage,True,False,0,Low,4,2,3,416-975-8973T,4512 2344T 2625 2634,CREDIT,TPREVOST_REJEAN85@synth.live.com,0.15,0.11,26-35,OTHER,60k-100k,1M-2M,0-500,6
16621,F,Toronto,ON,JOSEPH JOHNSON,39,True,,Latino,79944.0,True,1028620.0,0.0,True,False,4252,10375.26,701.0,Credit; Joint; Investment,10,16.2,False,59.83,Mortgage,True,False,0,Medium,2,1,5,753-531-4931T,5415 9080T 0975 0355,CREDIT,TJJ04742835@non.live.com,0.15,0.09,36-45,OTHER,60k-100k,1M-2M,0-500,36
15668,F,Toronto,ON,WACIUK RIA,48,False,,Asian,92955.0,True,1288203.0,0.0,True,False,3965,76462.13,788.0,Credit,3,120.0,True,3040.94,Mortgage,True,False,8,High,4,3,4,753-106-2698T,4512 2348T 6014 3906,CREDIT,TWR49436523@rand.cogeco.ca,0.15,0.3,46-55,OTHER,60k-100k,1M-2M,0-500,23
170827,M,Hamilton,ON,STEFANOVIC MICHAEL,28,False,,Asian,64703.0,True,687291.0,0.0,True,False,2935,16351.1,689.0,Credit,18,3.94,False,25.04,Personal Loan,True,False,0,Low,5,1,5,683-697-9727T,4510 1513T 7815 0927,CREDIT,TSM7439339@fake.live.com,0.15,0.23,26-35,OTHER,60k-100k,500k-1M,0-500,5
51487,F,Toronto,ON,RYDZIK SUZANNE,40,False,,White,78842.0,True,1111615.0,0.0,False,False,3782,46616.98,671.0,Investment,18,22.61,False,35.34,Mortgage,True,False,0,Medium,2,2,5,343-776-7034T,4510 1397T 6573 7769,CREDIT,TRS06787@fake.hotmail.com,0.15,0.09,36-45,White,60k-100k,1M-2M,0-500,9
104252,M,Vancouver,BC,BEELBY TODD,29,False,,White,62579.0,True,1247935.0,0.0,True,False,2784,4376.4,673.0,Checking; Credit,18,9.68,False,32.54,Mortgage,False,True,0,Low,4,3,4,236-366-2153T,4512 2390T 9952 5730,CREDIT,TBEELBY_TODD83@fake.gmail.com,0.13,0.69,26-35,White,60k-100k,1M-2M,0-500,9
123087,F,Calgary,AB,KAISER KOREN,40,False,,White,83799.0,True,670697.0,0.0,True,False,3623,58120.64,725.0,Investment,4,107.0,True,2863.11,Mortgage,True,False,3,High,3,2,6,403-251-9653T,4512 2312T 5189 2817,CREDIT,TKK564398169@test.att.net,0.14,0.09,36-45,White,60k-100k,500k-1M,0-500,8
69039,F,Toronto,ON,WINEMAKER GAIL,39,False,,Asian,120387.0,True,1172735.0,0.0,True,False,9511,29373.61,761.0,Investment; Credit,19,13.76,False,9.05,Personal Loan,False,False,0,Medium,2,3,3,519-497-1802T,4510 1667T 8055 0885,DEBIT,TWG5193011@rand.outlook.com,0.15,0.15,36-45,OTHER,100k-200k,1M-2M,0-500,14
83062,M,Montreal,QC,LACHANCE GERARD,22,False,,White,28284.0,False,0.0,726.0,False,False,1230,5002.26,426.0,Savings,6,67.0,True,781.56,,False,False,6,High,4,6,1,581-592-9937T,4514 0192T 6176 9237,CREDIT,TLG2222@rand.zoho.com,0.18,0.17,18-25,White,0-30k,0-200k,500-1k,11
81588,F,Montreal,QC,DROUIN PATRICE,45,False,,White,72506.0,True,594131.0,0.0,True,True,3795,40066.65,827.0,Investment,22,97.0,True,2132.43,Mortgage,False,False,0,High,5,2,3,450-239-1801T,4519 9289T 4445 5636,DEBIT,TcrummyTuna2DRPA@non.comcast.net,0.18,0.11,36-45,White,60k-100k,500k-1M,0-500,7
36424,M,Toronto,ON,DECKER BOB,37,False,,Asian,120929.0,True,1158247.0,0.0,True,False,9065,23092.07,730.0,Investment,21,57.0,True,6034.22,Mortgage,True,False,10,High,4,0,6,807-911-4641T,4512 2391T 5078 0435,CREDIT,TDECKERBOB@synth.live.com,0.15,0.1,36-45,OTHER,100k-200k,1M-2M,0-500,29
100043,M,Montreal,QC,MICHAUD GEORGES,29,False,,White,95017.0,True,667648.0,0.0,True,False,3815,7329.19,672.0,Checking,15,7.46,False,43.77,Mortgage,True,False,12,Low,4,0,5,438-581-6556T,4510 1388T 7791 7342,CREDIT,TMG578026642@rand.bla.com,0.18,0.2,26-35,White,60k-100k,500k-1M,0-500,30
218403,F,Markham,ON,TUMMILLO LEANNE,39,False,,Asian,73564.0,True,1241560.0,0.0,True,False,3216,63303.54,739.0,Checking,4,35.0,True,2125.93,Mortgage,True,False,8,High,4,3,3,807-183-9326T,4510 1610T 6757 2809,DEBIT,TmerePiglet1TULE@synth.gmail.com,0.12,0.45,36-45,OTHER,60k-100k,1M-2M,0-500,5
153403,F,Ottawa,ON,READ HEATHER,29,False,,White,92463.0,True,805690.0,0.0,True,False,3376,15224.37,677.0,Checking,16,6.1,False,25.87,Mortgage,True,False,0,Low,5,0,5,416-776-1292T,4512 2332T 5707 7585,CREDIT,TREAD_HEATHER52@non.yahoo.com,0.14,0.22,26-35,White,60k-100k,500k-1M,0-500,18
198937,M,Kitchener,ON,HAROLD ROSE,38,False,,White,78704.0,True,860741.0,0.0,True,False,3789,39354.34,728.0,Investment; Credit,15,113.0,True,2898.67,Mortgage,True,True,0,High,4,2,4,905-765-7408T,5415 9051T 8352 6345,CREDIT,THAROLDROSE@rand.cogeco.ca,0.15,0.12,36-45,White,60k-100k,500k-1M,0-500,8
37685,M,Toronto,ON,ROOS RYAN,36,False,,Asian,122754.0,True,1067798.0,0.0,True,False,10230,20267.04,744.0,Investment,12,18.6,False,33.41,Mortgage,False,False,2,Low,5,2,3,519-100-5190T,4514 0167T 5055 0403,CREDIT,TRR0649@synth.gmail.com,0.15,0.09,26-35,OTHER,100k-200k,1M-2M,0-500,21
6127,F,Toronto,ON,JAMIE BEASLEY,36,False,,White,75927.0,True,1036803.0,0.0,False,False,4841,45066.35,710.0,Credit,21,86.0,True,3250.02,Mortgage,True,False,10,High,4,1,4,613-598-2328T,4510 1349T 5723 9828,CREDIT,TJB87694180@fake.proton.com,0.15,0.12,26-35,White,60k-100k,1M-2M,0-500,9
59445,M,Toronto,ON,TRAER JASON,33,False,,White,92650.0,True,1028848.0,0.0,True,False,2815,33902.6,743.0,Credit,9,76.0,True,1944.23,Mortgage,False,False,0,High,4,7,1,683-934-5690T,4510 1387T 2761 4630,CREDIT,TTJ111538@fake.jumo.com,0.15,0.13,26-35,White,60k-100k,1M-2M,0-500,23
21306,F,Toronto,ON,BARIBEAU NICOLE,32,False,,Asian,89175.0,True,986809.0,0.0,True,False,3266,14657.84,673.0,Checking,12,10.22,False,13.71,Mortgage,False,False,8,Low,6,1,6,416-620-2924T,4512 2333T 9609 6316,CREDIT,TBN82698959@test.cogeco.ca,0.15,0.26,26-35,OTHER,60k-100k,500k-1M,0-500,22
186532,F,Brampton,ON,MANN JACQUELINE,39,False,,Asian,105575.0,True,1139790.0,0.0,True,False,8798,6004.83,732.0,Checking; Investment; Credit,18,48.0,True,6295.63,Personal Loan,True,False,6,High,4,4,1,226-248-3041T,4510 1318T 7101 9721,CREDIT,TcuriousOryx2MAJA@synth.bla.com,0.17,0.26,36-45,OTHER,100k-200k,1M-2M,0-500,6
91124,M,Montreal,QC,LABRECQUE DENIS,21,False,,White,26331.0,False,0.0,650.0,False,False,1293,3978.4,426.0,Savings,11,8.47,False,11.51,,False,False,0,Medium,2,2,3,367-435-9597T,4510 1336T 3219 5386,CREDIT,TLD554106@rand.iCloud.com,0.18,0.09,18-25,White,0-30k,0-200k,500-1k,11
82996,M,Montreal,QC,BERTRAND LUC,34,False,,White,86756.0,True,658212.0,0.0,True,False,3231,32657.73,704.0,Credit,8,10.33,False,13.07,Mortgage,True,False,0,Low,5,0,5,367-138-3305T,4519 9242T 9190 5590,DEBIT,TBELUexcitedSheep51979@test.att.net,0.18,0.12,26-35,White,60k-100k,500k-1M,0-500,30
81647,M,Montreal,QC,LAPIERRE MARC,44,False,,White,76673.0,True,629098.0,0.0,True,True,3285,26148.35,806.0,Checking; Credit,22,11.37,False,29.41,Mortgage,True,False,0,Low,6,1,4,263-608-6238T,4519 9252T 7719 6290,DEBIT,TLM3882@test.neo.com,0.18,0.13,36-45,White,60k-100k,500k-1M,0-500,6
42051,F,Toronto,ON,LAUZON MOGNON,41,True,Eneim0IK,Asian,84514.02,True,1068003.0,0.0,True,False,4415,27984.73,746.0,Credit,24,73.0,True,3223.06,Mortgage,True,False,0,Medium,2,0,2,226-499-6809T,4510 1333T 0235 0359,CREDIT,TobsessedEland8LAMO@non.netZero.com,0.15,0.09,36-45,OTHER,60k-100k,1M-2M,0-500,36
17844,M,Toronto,ON,PADDICK DOUG,42,False,,Asian,109452.0,True,1397309.0,0.0,True,False,8971,38463.79,765.0,Credit,18,95.0,True,6027.22,Mortgage,True,False,0,High,4,1,4,365-770-4592T,5415 9056T 7918 2910,CREDIT,TPADOpeacefulLard51976@fake.neo.com,0.15,0.11,36-45,OTHER,100k-200k,1M-2M,0-500,29
94193,M,Montreal,QC,LUSSIER PATRICK,46,False,,White,65626.0,True,558682.0,0.0,True,True,3524,28697.02,828.0,Credit,15,96.0,True,2707.08,Mortgage,True,False,0,High,3,1,6,438-526-2682T,4510 1673T 9273 9788,DEBIT,TLP564958103@synth.jumo.com,0.18,0.06,36-45,White,60k-100k,500k-1M,0-500,6
30597,M,Toronto,ON,DUSTIN JOHN,47,False,,Native,104039.0,True,1190128.0,0.0,True,False,8670,28016.95,730.0,Credit; Investment; Checking,4,37.0,True,6485.01,Mortgage,True,False,0,High,3,2,3,343-763-4053T,4512 2387T 6832 3231,CREDIT,TDJ7114813@rand.zoho.com,0.15,0.08,46-55,OTHER,100k-200k,1M-2M,0-500,13
116058,F,Vancouver,BC,FERGUSSON DOREEN,43,False,,Asian,97090.0,True,1042271.0,0.0,False,False,4126,28353.64,694.0,Investment,6,19.61,False,52.02,,True,False,10,Low,5,2,5,604-498-5686T,4510 1377T 7018 9458,CREDIT,TFD98784341@synth.hotmail.com,0.13,0.27,36-45,OTHER,60k-100k,1M-2M,0-500,8
203511,M,Halifax,NS,TRENCHARD ARTHUR,31,False,,White,73826.0,True,364231.0,0.0,True,False,4090,28852.51,681.0,Checking,2,7.81,False,22.34,Personal Loan,False,False,0,Low,6,0,5,782-228-8967T,4510 1580T 4012 3615,CREDIT,TTRENCHARDARTHUR@synth.comcast.net,0.14,0.22,26-35,White,60k-100k,200k-500k,0-500,5
21168,M,Toronto,ON,COULL DAVID,34,False,,Asian,82116.0,True,991742.0,0.0,True,True,3445,19637.77,850.0,Investment,13,0.15,False,144.64,Mortgage,True,False,0,Low,6,6,1,548-798-2704T,4510 1591T 5333 6220,CREDIT,TCD97104@test.proton.com,0.15,0.55,26-35,OTHER,60k-100k,500k-1M,0-500,5
163447,F,Quebec City,QC,FORTIN STEPHANE,30,False,,White,74224.0,True,350665.0,0.0,True,False,3499,16630.96,652.0,Checking,9,62.0,True,2222.54,Mortgage,False,False,0,High,4,1,6,468-101-6067T,5415 9043T 8147 5899,CREDIT,TFS64235902@rand.cogeco.ca,0.16,0.1,26-35,White,60k-100k,200k-500k,0-500,11
4929,F,Toronto,ON,PROULX ALISON,39,True,,Latino,68211.0,True,1020583.0,0.0,False,False,3707,19264.32,693.0,Checking,20,10.15,False,37.83,Mortgage,False,False,0,Low,5,0,7,519-384-8602T,4510 1398T 5097 1981,CREDIT,TPA4681031182@fake.icloud.com,0.15,0.17,36-45,OTHER,60k-100k,1M-2M,0-500,6
113174,F,Vancouver,BC,DOW JULIA,39,True,,Asian,78263.0,True,1236463.0,0.0,True,False,5150,13429.18,689.0,Credit,18,20.95,False,35.1,Mortgage,False,False,0,Medium,2,3,4,778-557-2110T,4510 1616T 7192 1469,DEBIT,TDJ2653913@fake.neo.com,0.13,0.37,36-45,OTHER,60k-100k,1M-2M,0-500,12
174346,M,Hamilton,ON,MARQUARDT EARL,40,False,,Asian,80178.0,True,968899.0,0.0,True,False,3697,47596.32,732.0,Credit,10,53.0,True,1920.25,Mortgage,False,False,7,High,4,4,1,807-328-8915T,4512 2341T 6382 1048,CREDIT,TME2461276239@test.gmail.com,0.15,0.13,36-45,OTHER,60k-100k,500k-1M,0-500,5
55807,F,Toronto,ON,O'DELL JUDITH,32,False,,Asian,64983.0,True,1207309.0,0.0,True,False,3450,5837.47,690.0,Checking,4,6.0,False,31.45,Personal Loan,True,True,5,Low,6,0,7,613-352-5031T,4519 9229T 4631 1129,DEBIT,TOJ17894@rand.att.net,0.15,0.33,26-35,OTHER,60k-100k,1M-2M,0-500,63
14626,F,Toronto,ON,VASSELL LOUISE,39,True,,Asian,92609.0,True,1154626.0,0.0,True,False,4743,32222.95,725.0,Credit,3,19.13,False,28.43,Mortgage,False,False,8,Medium,2,0,7,705-944-9016T,4514 0111T 6475 6459,CREDIT,TyearningVenison3VALO@test.iCloud.com,0.15,0.05,36-45,OTHER,60k-100k,1M-2M,0-500,36
63184,M,Toronto,ON,WHITE BRAD,44,False,,White,85694.0,True,1224149.0,0.0,True,False,4115,42222.75,704.0,Investment,14,98.0,True,2915.09,Mortgage,True,True,11,High,4,6,1,613-722-5409T,4514 0157T 2401 2531,CREDIT,TWHITEBRAD@test.hotmail.com,0.15,0.32,36-45,White,60k-100k,1M-2M,0-500,31
49348,F,Toronto,ON,HALL KATHLEEN,32,False,,Black,101071.0,True,1193580.0,0.0,False,False,8423,22612.29,704.0,Credit,19,11.44,False,18.13,Mortgage,False,False,9,Medium,2,0,6,613-334-1525T,4512 2380T 1231 0510,CREDIT,TcheerfulCurlew0HAKA@synth.aol.com,0.15,0.1,26-35,OTHER,100k-200k,1M-2M,0-500,7
53476,M,Toronto,ON,LALANDE PAUL,43,False,,White,87757.0,True,1127513.0,0.0,True,False,4918,20081.47,678.0,Credit,4,99.0,True,3666.65,Mortgage,False,False,5,High,5,0,7,289-445-2027T,4514 0132T 1413 6964,CREDIT,TLP40696@non.neo.com,0.15,0.12,36-45,White,60k-100k,1M-2M,0-500,31
22570,M,Toronto,ON,ROGERS RICK,29,False,,White,75901.0,True,999761.0,0.0,False,False,4595,36517.12,680.0,Checking,12,10.3,False,27.34,,True,False,0,Low,4,5,1,647-389-4889T,4514 0115T 7931 8531,CREDIT,TRR5917@test.zoho.com,0.15,0.53,26-35,White,60k-100k,500k-1M,0-500,6
20559,F,Toronto,ON,HOULE CINDY,47,False,,White,98188.0,True,1099344.0,0.0,True,False,3821,88519.99,746.0,Credit,34,10.9,False,21.45,Mortgage,True,False,5,Medium,2,0,7,807-600-6236T,4519 9242T 4886 7428,DEBIT,THC659734574@non.yahoo.com,0.15,0.05,46-55,White,60k-100k,1M-2M,0-500,6
76326,M,Montreal,QC,MONTPETIT PAUL,36,False,,White,83902.0,True,631056.0,0.0,True,False,4277,16047.54,696.0,Credit,16,81.0,True,3120.04,Mortgage,False,False,3,High,4,6,1,819-346-7545T,4510 1612T 8521 2307,DEBIT,TMP305094@non.bla.com,0.18,0.13,26-35,White,60k-100k,500k-1M,0-500,30
76866,M,Montreal,QC,HOUDE JACQUES,39,False,,White,72242.0,True,618036.0,0.0,True,False,4337,12777.93,655.0,Credit,4,15.05,False,41.69,Mortgage,False,False,10,Medium,2,1,5,354-572-1372T,4519 9253T 4708 2019,DEBIT,THOJApridefulCrackers81980@non.iCloud.com,0.18,0.07,36-45,White,60k-100k,500k-1M,0-500,28
10111,F,Toronto,ON,SCHOTHUIS BRANDE,42,True,,White,106568.0,True,1341002.0,0.0,True,False,8881,33204.66,754.0,Joint; Credit,23,115.0,True,4630.73,Personal Loan,True,False,0,High,4,4,1,548-491-2267T,4512 2365T 0881 3345,CREDIT,TSB3749@fake.proton.com,0.15,0.26,36-45,White,100k-200k,1M-2M,0-500,9
145633,M,Ottawa,ON,GASCHO NORMAN,44,False,,White,99072.0,True,987431.0,0.0,True,False,3823,113174.1,735.0,Checking; Investment,5,58.0,True,2136.26,Mortgage,True,False,0,High,5,3,3,742-400-9544T,4510 1364T 1819 7412,CREDIT,TGN32142@synth.aol.com,0.14,0.21,36-45,White,60k-100k,500k-1M,0-500,5
237261,M,St. Catharines,ON,GARCIA OTTO,40,False,,White,88919.0,True,584243.0,0.0,True,False,3948,41619.54,703.0,Investment,25,10.93,False,23.67,Mortgage,False,False,0,Medium,2,3,1,343-593-3831T,4510 1399T 9890 0023,CREDIT,TGAOTanxiousLlama71963@fake.aol.com,0.13,0.25,36-45,White,60k-100k,500k-1M,0-500,7
154871,F,Ottawa,ON,BYLUND CINDY,39,False,,Others,95637.0,True,789029.0,0.0,True,False,5385,29293.66,692.0,Checking,29,17.46,False,24.43,Mortgage,False,True,0,Medium,2,0,6,807-514-4101T,4512 2322T 7724 2952,CREDIT,TforsakenSnail9BYCI@test.hotmail.com,0.14,0.12,36-45,OTHER,60k-100k,500k-1M,0-500,7
49247,F,Toronto,ON,HAWKINS DORIS,27,False,,Latino,104695.0,True,1201509.0,0.0,True,False,3815,12695.63,724.0,Checking,11,9.55,False,27.59,Personal Loan,True,False,2,Low,4,0,5,437-226-9206T,4510 1344T 6601 4529,CREDIT,THAWKINS_DORIS2@fake.live.com,0.15,0.18,26-35,OTHER,100k-200k,1M-2M,0-500,13
106508,F,Vancouver,BC,KELLY GONZALEZ,46,False,,White,95705.0,True,1242645.0,0.0,False,False,4694,68822.96,725.0,Investment,4,16.86,False,31.98,Mortgage,True,False,0,Low,4,0,5,604-304-6568T,4512 2344T 1710 8933,CREDIT,TtautIguana5KEGO@synth.jumo.com,0.13,0.09,36-45,White,60k-100k,1M-2M,0-500,5
125286,M,Calgary,AB,THRONDSON ALLAN,27,False,,Asian,115349.0,True,601119.0,0.0,True,False,3823,9207.09,693.0,Checking,12,11.88,False,17.04,Personal Loan,False,False,0,Medium,2,4,2,403-394-7751T,4510 1632T 9628 6631,DEBIT,TTA5503737@non.att.net,0.14,0.44,26-35,OTHER,100k-200k,500k-1M,0-500,5
80590,F,Montreal,QC,TREMBLAY PAULA,22,False,,White,32598.0,False,0.0,649.0,True,False,2046,8424.25,444.0,Checking,10,73.0,True,1357.49,Student Loan,False,False,0,High,4,4,1,367-570-5971T,4519 9283T 1761 4476,DEBIT,TTREMBLAYF30@synth.bla.com,0.18,0.15,18-25,White,30k-60k,0-200k,500-1k,7
88375,M,Montreal,QC,LACOMBE CLAUDE,29,False,,White,75269.0,True,573343.0,0.0,True,False,3381,10781.06,651.0,Checking,9,7.66,False,15.04,Mortgage,False,True,1,Low,6,0,5,367-951-5548T,4510 1659T 8173 2032,DEBIT,TLACOMBE_CLAUDE1@test.cogeco.ca,0.18,0.4,26-35,White,60k-100k,500k-1M,0-500,30
56166,F,Toronto,ON,DAVIS HYACINTH,29,False,,Asian,73925.0,True,1155531.0,0.0,True,False,3128,29971.38,717.0,Credit,4,9.17,False,25.36,Mortgage,True,False,0,Low,4,2,3,226-146-5504T,4510 1528T 2318 9595,CREDIT,TDAVIS_HYACINTH19@fake.neo.com,0.15,0.1,26-35,OTHER,60k-100k,1M-2M,0-500,63
69460,M,Toronto,ON,GOLL DENNIS,46,True,Kswh04aZ,White,91728.0,True,1185226.0,0.0,True,False,4746,48994.65,808.0,Credit,11,38.0,True,3299.87,Mortgage,False,True,11,High,4,2,3,289-961-3106T,4510 1672T 4735 4234,DEBIT,TGD7689899@non.hotmail.com,0.15,0.05,36-45,White,60k-100k,1M-2M,0-500,21
128018,M,Calgary,AB,KARY RICHARD,41,False,,Asian,114187.0,True,629327.0,0.0,True,False,9516,30313.99,706.0,Checking; Credit; Investment,26,72.0,True,5821.19,Mortgage,True,False,0,High,4,3,1,403-126-4058T,4510 1331T 6683 5840,CREDIT,TKR8844014@rand.neo.com,0.14,0.35,36-45,OTHER,100k-200k,500k-1M,0-500,6
106683,F,Vancouver,BC,NEWLANDS NICOLE,42,False,,Asian,85594.0,True,1468680.0,0.0,False,False,4552,53849.91,702.0,Checking; Investment; Credit,21,60.0,True,3213.61,Mortgage,True,False,0,High,4,4,1,672-511-7434T,4510 1558T 1015 5158,CREDIT,TNN54187@synth.mail.com,0.13,0.33,36-45,OTHER,60k-100k,1M-2M,0-500,8
8125,M,Toronto,ON,CHAMBO TROY,30,True,,White,71265.0,True,983970.0,0.0,True,False,4213,45595.07,733.0,Investment; Checking,15,8.78,False,47.88,Mortgage,False,False,6,Low,5,2,3,343-824-4970T,4512 2381T 1008 3486,CREDIT,TCT5033504884@rand.zoho.com,0.15,0.12,26-35,White,60k-100k,500k-1M,0-500,8
15025,M,Toronto,ON,TREPANIER ANDRE,42,False,,White,103077.0,True,1303604.0,0.0,False,False,8316,13056.76,669.0,Investment,18,19.41,False,47.84,Mortgage,True,False,11,Medium,2,2,2,289-520-7214T,4510 1573T 7003 6091,CREDIT,TTA52134@synth.icloud.com,0.15,0.26,36-45,White,100k-200k,1M-2M,0-500,9
54313,F,Toronto,ON,ECKSTEIN KITCHENESE,47,True,Ci2MoEU5,Native,64726.92,True,1211609.0,0.0,True,False,4596,34271.28,757.0,Credit,32,9.23,False,16.92,Mortgage,False,True,4,Medium,2,0,6,437-951-9926T,4510 1366T 1077 0407,CREDIT,TEK265417@fake.att.net,0.15,0.06,46-55,OTHER,60k-100k,1M-2M,0-500,11
220306,F,Oshawa,ON,PAQUETTE EVA,38,False,,White,98519.0,True,512057.0,0.0,True,False,3949,13970.11,703.0,Credit,26,90.0,True,2954.71,Mortgage,True,False,10,High,4,0,7,519-729-3805T,4510 1663T 7233 1889,DEBIT,TPE1131@fake.netZero.com,0.14,0.12,36-45,White,60k-100k,500k-1M,0-500,5
151555,F,Ottawa,ON,FRIESEN HELEN,43,False,,White,145937.0,True,928494.0,0.0,True,False,12161,13831.05,726.0,Investment,13,94.0,True,8157.92,Mortgage,False,False,10,High,4,3,3,519-554-9836T,4510 1360T 5313 9937,CREDIT,TFH45177@rand.bla.com,0.14,0.33,36-45,White,100k-200k,500k-1M,0-500,9
187265,M,Brampton,ON,WESLEY DANE,39,True,ql2sVbsW,Asian,122265.0,True,1163466.0,0.0,True,False,8043,28930.15,762.0,Investment; Credit; Checking; Joint,4,14.2,False,10.49,Personal Loan,True,False,0,Medium,2,0,5,742-844-6568T,4510 1512T 2260 5963,CREDIT,TWD5825334@non.proton.com,0.17,0.08,36-45,OTHER,100k-200k,1M-2M,0-500,6
33898,M,Toronto,ON,GAUTHIER REMI,33,True,,Asian,89791.0,True,1023795.0,0.0,True,False,5376,31020.56,718.0,Credit; Checking; Joint; Investment,6,9.66,False,51.37,Mortgage,True,False,0,Low,5,1,4,905-844-6876T,4510 1644T 8571 5826,DEBIT,TGAUTHIERREMI@fake.live.com,0.15,0.08,26-35,OTHER,60k-100k,1M-2M,0-500,19
108695,M,Vancouver,BC,NICOLE JONES,29,False,,White,93261.0,True,1327969.0,0.0,True,False,3425,9380.57,704.0,Checking,4,18.48,False,10.36,Mortgage,True,False,0,Medium,2,2,3,236-907-4274T,5415 9058T 3008 6192,CREDIT,TNICOLE_JONES92@rand.netZero.com,0.13,0.16,26-35,White,60k-100k,1M-2M,0-500,9
131188,M,Calgary,AB,STREIFEL DOUG,28,True,,White,103918.0,True,612126.0,0.0,True,False,5171,6545.53,697.0,Credit,12,100.0,True,3888.41,Mortgage,True,False,0,High,4,4,3,780-371-4010T,4514 0125T 1953 1531,CREDIT,TSTREIFELshyLeopard041@rand.comcast.net,0.14,0.44,26-35,White,100k-200k,500k-1M,0-500,5
86706,M,Montreal,QC,VANLOO ANDRE,36,True,,White,78102.0,True,564455.0,0.0,True,False,3262,46576.3,718.0,Joint; Checking; Investment,14,18.01,False,35.2,,True,False,10,Low,4,0,6,438-760-4690T,4510 1617T 5945 3929,DEBIT,TVA1106652@rand.live.com,0.18,0.1,26-35,White,60k-100k,500k-1M,0-500,6
28617,F,Toronto,ON,ROQUE ANNA,40,False,,White,74048.0,True,1258207.0,0.0,True,True,4104,47726.03,850.0,Checking,28,14.1,False,18.0,Mortgage,True,False,0,Medium,2,1,5,613-201-3692T,4510 1394T 4621 8595,CREDIT,TRA365243@test.proton.com,0.15,0.06,36-45,White,60k-100k,1M-2M,0-500,5
